source_id,true_sigma,noise_std,scenario,model,strength,region,score,coverage,retained_patches,available_patches,mse
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,measurement_noise_spread,0.75,192,256,0.001100344080902328
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,measurement_residual,0.75,192,256,0.0009420741157827968
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,image_gradient,0.75,192,256,0.000884275583482899
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,random_expected,0.75,192,256,0.0011128349435824858
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,oracle_error,0.75,192,256,0.0007952535544245078
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,operator_spread,0.9,231,256,0.0009875436352051016
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,measurement_noise_spread,0.9,231,256,0.0011058699505831647
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,measurement_residual,0.9,231,256,0.0010026273297939626
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,image_gradient,0.9,231,256,0.0009938479674739672
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,random_expected,0.9,231,256,0.0011128349435824858
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,oracle_error,0.9,231,256,0.0009514304214714091
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,operator_spread,1.0,256,256,0.001112834943582486
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,measurement_noise_spread,1.0,256,256,0.0011128349435824858
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,measurement_residual,1.0,256,256,0.0011128349435824858
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,image_gradient,1.0,256,256,0.001112834943582486
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,random_expected,1.0,256,256,0.0011128349435824858
0801,1.2,0.00784313725490196,blur_noise_jpeg,ridge,0.05,textured_quartile,oracle_error,1.0,256,256,0.0011128349435824858
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,operator_spread,0.5,512,1024,9.770135447534524e-05
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,measurement_noise_spread,0.5,512,1024,0.0002789102563326293
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,measurement_residual,0.5,512,1024,0.00010421099548265526
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,image_gradient,0.5,512,1024,0.00011145783368589316
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,random_expected,0.5,512,1024,0.00026137638827790686
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,oracle_error,0.5,512,1024,7.788564929053016e-05
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,operator_spread,0.75,768,1024,0.00013955049043190828
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,measurement_noise_spread,0.75,768,1024,0.0002621915532681817
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,measurement_residual,0.75,768,1024,0.00013993963341758117
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,image_gradient,0.75,768,1024,0.0001438044733120172
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,random_expected,0.75,768,1024,0.00026137638827790686
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,oracle_error,0.75,768,1024,0.00011093711896128398
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,operator_spread,0.9,922,1024,0.00017933155520676231
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,measurement_noise_spread,0.9,922,1024,0.0002638624356012906
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,measurement_residual,0.9,922,1024,0.00017623952386348164
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,image_gradient,0.9,922,1024,0.00017743543969366303
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,random_expected,0.9,922,1024,0.00026137638827790686
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,oracle_error,0.9,922,1024,0.00016226265951459662
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,operator_spread,1.0,1024,1024,0.0002613763882779069
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,measurement_noise_spread,1.0,1024,1024,0.00026137638827790686
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,measurement_residual,1.0,1024,1024,0.00026137638827790686
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,image_gradient,1.0,1024,1024,0.00026137638827790686
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,random_expected,1.0,1024,1024,0.00026137638827790686
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,all,oracle_error,1.0,1024,1024,0.00026137638827790686
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,operator_spread,0.5,128,256,0.00041927539591117167
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,measurement_noise_spread,0.5,128,256,0.0006826458542937788
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,measurement_residual,0.5,128,256,0.0004302963876648716
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,image_gradient,0.5,128,256,0.0004180075943477501
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,random_expected,0.5,128,256,0.0006683741814039154
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,oracle_error,0.5,128,256,0.00029408144326600357
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,operator_spread,0.75,192,256,0.000508523402705186
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,measurement_noise_spread,0.75,192,256,0.0006709108052440895
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,measurement_residual,0.75,192,256,0.0004871365889784812
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,image_gradient,0.75,192,256,0.000492802740206541
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,random_expected,0.75,192,256,0.0006683741814039154
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,oracle_error,0.75,192,256,0.00042849474005044456
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,operator_spread,0.9,231,256,0.0005813617022261476
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,measurement_noise_spread,0.9,231,256,0.0006768851869029052
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,measurement_residual,0.9,231,256,0.0005702779504743236
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,image_gradient,0.9,231,256,0.0005833268592640495
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,random_expected,0.9,231,256,0.0006683741814039154
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,oracle_error,0.9,231,256,0.0005433816198523657
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,operator_spread,1.0,256,256,0.0006683741814039154
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,measurement_noise_spread,1.0,256,256,0.0006683741814039156
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,measurement_residual,1.0,256,256,0.0006683741814039153
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,image_gradient,1.0,256,256,0.0006683741814039154
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,random_expected,1.0,256,256,0.0006683741814039154
0801,1.2,0.00784313725490196,blur_noise_jpeg,gradient,0.05,textured_quartile,oracle_error,1.0,256,256,0.0006683741814039154
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,operator_spread,0.5,512,1024,0.001527903483307412
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,measurement_noise_spread,0.5,512,1024,0.0015296748666025067
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,measurement_residual,0.5,512,1024,0.0010844451114768654
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,image_gradient,0.5,512,1024,0.0017748471128958324
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,random_expected,0.5,512,1024,0.001540811229490518
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,oracle_error,0.5,512,1024,0.0010188866069490586
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,operator_spread,0.75,768,1024,0.0015180487255097572
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,measurement_noise_spread,0.75,768,1024,0.001526298549483711
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,measurement_residual,0.75,768,1024,0.0012977021598356623
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,image_gradient,0.75,768,1024,0.0015633148172321213
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,random_expected,0.75,768,1024,0.001540811229490518
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,oracle_error,0.75,768,1024,0.0012675821389980856
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,operator_spread,0.9,922,1024,0.001503293396820272
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,measurement_noise_spread,0.9,922,1024,0.0015348460177718975
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,measurement_residual,0.9,922,1024,0.001449058324163491
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,image_gradient,0.9,922,1024,0.0015007723533591443
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,random_expected,0.9,922,1024,0.001540811229490518
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,oracle_error,0.9,922,1024,0.0014300709548257073
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,operator_spread,1.0,1024,1024,0.001540811229490518
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,measurement_noise_spread,1.0,1024,1024,0.001540811229490518
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,measurement_residual,1.0,1024,1024,0.0015408112294905177
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,image_gradient,1.0,1024,1024,0.001540811229490518
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,random_expected,1.0,1024,1024,0.001540811229490518
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,all,oracle_error,1.0,1024,1024,0.0015408112294905177
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,textured_quartile,operator_spread,0.5,128,256,0.00120005995496509
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,textured_quartile,measurement_noise_spread,0.5,128,256,0.001559061116579174
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,textured_quartile,measurement_residual,0.5,128,256,0.001187053989634364
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,textured_quartile,image_gradient,0.5,128,256,0.0011562359663683918
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,textured_quartile,random_expected,0.5,128,256,0.001471359731810424
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,textured_quartile,oracle_error,0.5,128,256,0.0010473318825771163
0801,1.2,0.0196078431372549,blur_noise,ridge,0.05,textured_quartile,operator_spread,0.75,192,256,0.0012742859842177132
