source_id,true_sigma,noise_std,scenario,model,operator_info,strength,mse,psnr_db,inverse_seconds,tuning_sources
0803,1.2,0.00784313725490196,blur_noise,gradient,oracle_blur,0.05,0.00022418769969673015,36.49388219129,0.01887109299786971,0801;0802;0804
0803,1.2,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.05,0.00032043431943057496,34.94260975917631,0.01838841399876401,0801;0802;0804
0803,1.2,0.0196078431372549,blur_noise,gradient,oracle_blur,0.05,0.0004054248076474703,33.920896806682265,0.016271976001007715,0801;0802;0804
0803,1.2,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0004484989785054698,33.48238541761345,0.018633053001394728,0801;0802;0804
0803,1.6,0.00784313725490196,blur_noise,gradient,oracle_blur,0.05,0.0003752615126067431,34.256659752075834,0.0170455529987521,0801;0802;0804
0803,1.6,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.05,0.00047110720785155494,33.268802510871545,0.016626306001853663,0801;0802;0804
0803,1.6,0.0196078431372549,blur_noise,gradient,oracle_blur,0.05,0.0005311671832845664,32.74768764511052,0.017482854000263615,0801;0802;0804
0803,1.6,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0006034160834224417,32.19383118343119,0.017137155999080278,0801;0802;0804
0803,2.0,0.00784313725490196,blur_noise,gradient,oracle_blur,0.05,0.0005454431940180669,32.63250472956707,0.020650867001677398,0801;0802;0804
0803,2.0,0.00784313725490196,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0006401913963329755,31.936901667276892,0.020595796002453426,0801;0802;0804
0803,2.0,0.0196078431372549,blur_noise,gradient,oracle_blur,0.05,0.0006861757052533567,31.63564662644156,0.021464871999341995,0801;0802;0804
0803,2.0,0.0196078431372549,blur_noise_jpeg,gradient,oracle_blur,0.05,0.0007751522050574833,31.10613013201503,0.019711576998815872,0801;0802;0804
