source_id,true_sigma,noise_std,scenario,model,operator_info,strength,mse,psnr_db,inverse_seconds
0801,1.2,0.0196078431372549,blur_noise,ridge,nominal,0.05,0.001540811229490518,28.122505650533967,0.02239170299799298
0801,1.2,0.0196078431372549,blur_noise,ridge,nominal,0.2,0.010167140638726428,19.928011689480847,0.019969416000094498
0801,1.2,0.0196078431372549,blur_noise,gradient,nominal,1e-05,0.15781584806540783,8.018493865400469,0.019925642001908273
0801,1.2,0.0196078431372549,blur_noise,gradient,nominal,0.0001,0.046578386068131104,13.318155637585749,0.019859654999891063
0801,1.2,0.0196078431372549,blur_noise,gradient,nominal,0.0005,0.012788114826977767,18.931934727679657,0.02029847899757442
0801,1.2,0.0196078431372549,blur_noise,gradient,nominal,0.002,0.003945039370029146,24.039486583351458,0.02021687999877031
0801,1.2,0.0196078431372549,blur_noise,gradient,nominal,0.01,0.0010688120209869259,29.71098670307405,0.020002475001092535
0801,1.2,0.0196078431372549,blur_noise,gradient,nominal,0.05,0.00041903878695610536,33.77745776123483,0.021806533997732913
0801,1.2,0.0196078431372549,blur_noise,gradient,nominal,0.2,0.0003492161879940011,34.56905632682624,0.021092785998916952
0801,1.2,0.0196078431372549,blur_noise,ridge,oracle_blur,1e-05,0.23778389345800868,6.238175661143426,0.019638510999357095
0801,1.2,0.0196078431372549,blur_noise,ridge,oracle_blur,0.0001,0.11089256170052457,9.550975838847181,0.019724366000446025
0801,1.2,0.0196078431372549,blur_noise,ridge,oracle_blur,0.0005,0.0341784504213357,14.66247631162343,0.02080603499780409
0801,1.2,0.0196078431372549,blur_noise,ridge,oracle_blur,0.002,0.009882238432251422,20.051446719440822,0.02020361100221635
0801,1.2,0.0196078431372549,blur_noise,ridge,oracle_blur,0.01,0.0021806759344786025,26.614088691873352,0.01938749100008863
0801,1.2,0.0196078431372549,blur_noise,ridge,oracle_blur,0.05,0.001331759507975436,28.755741939262556,0.019581165997806238
0801,1.2,0.0196078431372549,blur_noise,ridge,oracle_blur,0.2,0.010106440058685153,19.954017954607597,0.019347281999216648
0801,1.2,0.0196078431372549,blur_noise,gradient,oracle_blur,1e-05,0.16085256865691447,7.935719994519918,0.01991113099938957
0801,1.2,0.0196078431372549,blur_noise,gradient,oracle_blur,0.0001,0.0409790340820623,13.874382825813395,0.019720189997315174
0801,1.2,0.0196078431372549,blur_noise,gradient,oracle_blur,0.0005,0.01098656037900691,19.591382531843365,0.02169893600148498
0801,1.2,0.0196078431372549,blur_noise,gradient,oracle_blur,0.002,0.0033940541090674466,24.69281238305292,0.02135792599801789
0801,1.2,0.0196078431372549,blur_noise,gradient,oracle_blur,0.01,0.0009276722432982068,30.326054376493357,0.020376463999127736
0801,1.2,0.0196078431372549,blur_noise,gradient,oracle_blur,0.05,0.00037497109229040593,34.26002212119428,0.020640321999962907
0801,1.2,0.0196078431372549,blur_noise,gradient,oracle_blur,0.2,0.00033114963688447196,34.79975716833782,0.06981413600078668
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,nominal,1e-05,0.05064042631843513,12.955026468500108,0.017783146002329886
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.0001,0.0173649172893638,17.603272809313037,0.015918406999844592
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.0005,0.00601168519269048,22.210037697113826,0.020307702998252353
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.002,0.002478019453533499,26.058952885454723,0.016092963000119198
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.01,0.0010563481755256306,29.761929134432812,0.01876890300263767
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.05,0.0012897479515589462,28.894951532219366,0.016639556000882294
0801,1.2,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.2,0.010142526637048553,19.938538430460653,0.01927360500121722
