source_id,stage,pipeline,region,score,coverage,available_patches,retained_patches,rgb_mse,detail_mse,bad_detail_rate_0.025,bad_detail_rate_0.05,bad_detail_rate_0.1
0801,jpeg_q75,dpir_nominal,all,operator_spread_detail,1.0,1024,1024,0.0005587138570715256,0.0003010350581549552,0.0908203125,0.0263671875,0.0009765625
0801,jpeg_q75,dpir_nominal,all,image_transform_spread_detail,0.5,1024,512,0.00011863662276991827,4.6084939166635596e-05,0.0,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,image_transform_spread_detail,0.75,1024,768,0.00018849102326782543,7.154088567003153e-05,0.0026041666666666665,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,image_transform_spread_detail,0.9,1024,922,0.0002612029993264652,9.686620343101726e-05,0.015184381778741865,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,image_transform_spread_detail,1.0,1024,1024,0.0005587138570715255,0.0003010350581549552,0.0908203125,0.0263671875,0.0009765625
0801,jpeg_q75,dpir_nominal,all,operator_spread_rgb,0.5,1024,512,0.00011366303651812117,4.4132830982513476e-05,0.0,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,operator_spread_rgb,0.75,1024,768,0.0001700511865030277,6.359371020931548e-05,0.0,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,operator_spread_rgb,0.9,1024,922,0.000251398820590355,9.317863269445734e-05,0.009761388286334056,0.0,0.0
0801,jpeg_q75,dpir_nominal,all,operator_spread_rgb,1.0,1024,1024,0.0005587138570715256,0.0003010350581549552,0.0908203125,0.0263671875,0.0009765625
0801,jpeg_q75,dpir_nominal,all,measurement_residual,0.5,1024,512,0.0001794013600477989,8.658193089940242e-05,0.01171875,0.001953125,0.0
0801,jpeg_q75,dpir_nominal,all,measurement_residual,0.75,1024,768,0.00031282110203479296,0.00016379847888502806,0.041666666666666664,0.009114583333333334,0.0
0801,jpeg_q75,dpir_nominal,all,measurement_residual,0.9,1024,922,0.000427910555375653,0.0002187034598086445,0.07049891540130152,0.015184381778741865,0.0
0801,jpeg_q75,dpir_nominal,all,measurement_residual,1.0,1024,1024,0.0005587138570715257,0.00030103505815495514,0.0908203125,0.0263671875,0.0009765625
