source_id,stage,component,iteration,rho,denoiser_sigma,iterate_change_mse,measurement_residual_mse
0803,jpeg_q75,dpir_nominal_sigma08,6,0.03697589039802551,0.019561151042580605,1.390854231431149e-05,3.83266742574051e-05
0803,jpeg_q75,dpir_nominal_sigma08,7,0.09221960604190826,0.012386314570903778,8.1484895417816e-06,2.6034631446236745e-05
0803,jpeg_q75,dpir_nominal_sigma08,8,0.22999997437000275,0.007843137718737125,2.8138656489318237e-06,2.1158261006348766e-05
0803,jpeg_q75,dpir_nominal_sigma12,1,0.0003831736685242504,0.1921568661928177,0.0004085804393980652,0.00021592475241050124
0803,jpeg_q75,dpir_nominal_sigma12,2,0.0009556531440466642,0.12167562544345856,9.008081542560831e-05,0.00014021863171365112
0803,jpeg_q75,dpir_nominal_sigma12,3,0.0023834437597543,0.07704620808362961,6.132023554528132e-05,9.691438754089177e-05
0803,jpeg_q75,dpir_nominal_sigma12,4,0.005944420117884874,0.04878642410039902,4.2660103645175695e-05,6.845260213594884e-05
0803,jpeg_q75,dpir_nominal_sigma12,5,0.014825660735368729,0.03089204803109169,2.8816712074331008e-05,4.667152461479418e-05
0803,jpeg_q75,dpir_nominal_sigma12,6,0.03697589039802551,0.019561151042580605,1.6757547200541012e-05,3.289018786745146e-05
0803,jpeg_q75,dpir_nominal_sigma12,7,0.09221960604190826,0.012386314570903778,6.848782959423261e-06,2.710884109546896e-05
0803,jpeg_q75,dpir_nominal_sigma12,8,0.22999997437000275,0.007843137718737125,2.342450443393318e-06,2.502308961993549e-05
0803,jpeg_q75,dpir_nominal_rot90,1,0.0003831736685242504,0.1921568661928177,0.0003883071767631918,0.00023068532755132765
0803,jpeg_q75,dpir_nominal_rot90,2,0.0009556531440466642,0.12167562544345856,9.297863289248198e-05,0.00014943527639843524
0803,jpeg_q75,dpir_nominal_rot90,3,0.0023834437597543,0.07704620808362961,5.120519927004352e-05,0.00010328357893740758
0803,jpeg_q75,dpir_nominal_rot90,4,0.005944420117884874,0.04878642410039902,2.8825586923630908e-05,7.535990152973682e-05
0803,jpeg_q75,dpir_nominal_rot90,5,0.014825660735368729,0.03089204803109169,2.2851672838442028e-05,5.2567502279998735e-05
0803,jpeg_q75,dpir_nominal_rot90,6,0.03697589039802551,0.019561151042580605,1.7014093828038312e-05,3.4528096875874326e-05
0803,jpeg_q75,dpir_nominal_rot90,7,0.09221960604190826,0.012386314570903778,7.781866770528723e-06,2.6064381017931737e-05
0803,jpeg_q75,dpir_nominal_rot90,8,0.22999997437000275,0.007843137718737125,2.7244097964285174e-06,2.2912685381015763e-05
0803,jpeg_q75,dpir_nominal_rot180,1,0.0003831736685242504,0.1921568661928177,0.000382254394935444,0.00023218583373818547
0803,jpeg_q75,dpir_nominal_rot180,2,0.0009556531440466642,0.12167562544345856,9.909961227094755e-05,0.00014979092520661652
0803,jpeg_q75,dpir_nominal_rot180,3,0.0023834437597543,0.07704620808362961,4.906894901068881e-05,0.00010388839291408658
0803,jpeg_q75,dpir_nominal_rot180,4,0.005944420117884874,0.04878642410039902,3.0048386179259978e-05,7.524390093749389e-05
0803,jpeg_q75,dpir_nominal_rot180,5,0.014825660735368729,0.03089204803109169,2.3158312615123577e-05,5.2287225116742775e-05
0803,jpeg_q75,dpir_nominal_rot180,6,0.03697589039802551,0.019561151042580605,1.7013397155096754e-05,3.453324825386517e-05
0803,jpeg_q75,dpir_nominal_rot180,7,0.09221960604190826,0.012386314570903778,7.916200047475286e-06,2.6077534130308777e-05
0803,jpeg_q75,dpir_nominal_rot180,8,0.22999997437000275,0.007843137718737125,2.895264060498448e-06,2.2915543013368733e-05
0803,jpeg_q75,fbcnn_dpir,1,0.0003831736685242504,0.1921568661928177,0.0002328533009858802,0.00016313472588080913
0803,jpeg_q75,fbcnn_dpir,2,0.0009556531440466642,0.12167562544345856,6.089414455345832e-05,8.620746666565537e-05
0803,jpeg_q75,fbcnn_dpir,3,0.0023834437597543,0.07704620808362961,3.219724021619186e-05,4.576144419843331e-05
0803,jpeg_q75,fbcnn_dpir,4,0.005944420117884874,0.04878642410039902,1.6497140677529387e-05,2.5425621061003767e-05
0803,jpeg_q75,fbcnn_dpir,5,0.014825660735368729,0.03089204803109169,8.55588041304145e-06,1.4472306247625966e-05
0803,jpeg_q75,fbcnn_dpir,6,0.03697589039802551,0.019561151042580605,4.906548383587506e-06,8.516268280800432e-06
0803,jpeg_q75,fbcnn_dpir,7,0.09221960604190826,0.012386314570903778,2.844423534043017e-06,5.216365480009699e-06
0803,jpeg_q75,fbcnn_dpir,8,0.22999997437000275,0.007843137718737125,1.3838025552104227e-06,3.6782857932848856e-06
0803,jpeg_q75,fbcnn_dpir_sigma08,1,0.0003831736685242504,0.1921568661928177,0.00019296696700621396,0.00017329805996268988
0803,jpeg_q75,fbcnn_dpir_sigma08,2,0.0009556531440466642,0.12167562544345856,5.2253839385230094e-05,9.195649181492627e-05
0803,jpeg_q75,fbcnn_dpir_sigma08,3,0.0023834437597543,0.07704620808362961,2.982230762427207e-05,4.8749490815680474e-05
0803,jpeg_q75,fbcnn_dpir_sigma08,4,0.005944420117884874,0.04878642410039902,1.5516927305725403e-05,2.6861136575462297e-05
0803,jpeg_q75,fbcnn_dpir_sigma08,5,0.014825660735368729,0.03089204803109169,7.914159141364507e-06,1.5160198017838411e-05
0803,jpeg_q75,fbcnn_dpir_sigma08,6,0.03697589039802551,0.019561151042580605,4.3653021748468745e-06,8.83918437466491e-06
0803,jpeg_q75,fbcnn_dpir_sigma08,7,0.09221960604190826,0.012386314570903778,2.6078205337398686e-06,5.208264610701008e-06
0803,jpeg_q75,fbcnn_dpir_sigma08,8,0.22999997437000275,0.007843137718737125,1.274147166441253e-06,3.3822420846263412e-06
0803,jpeg_q75,fbcnn_dpir_sigma12,1,0.0003831736685242504,0.1921568661928177,0.0002701315388549119,0.00015222314686980098
0803,jpeg_q75,fbcnn_dpir_sigma12,2,0.0009556531440466642,0.12167562544345856,6.264690455282107e-05,8.049161260714754e-05
0803,jpeg_q75,fbcnn_dpir_sigma12,3,0.0023834437597543,0.07704620808362961,3.385870877536945e-05,4.281388464733027e-05
0803,jpeg_q75,fbcnn_dpir_sigma12,4,0.005944420117884874,0.04878642410039902,1.7277217921218835e-05,2.4038628907874227e-05
0803,jpeg_q75,fbcnn_dpir_sigma12,5,0.014825660735368729,0.03089204803109169,9.090681487577967e-06,1.3803340152662713e-05
0803,jpeg_q75,fbcnn_dpir_sigma12,6,0.03697589039802551,0.019561151042580605,5.176882041268982e-06,8.328963303938508e-06
0803,jpeg_q75,fbcnn_dpir_sigma12,7,0.09221960604190826,0.012386314570903778,2.9166544663894456e-06,5.417477041191887e-06
0803,jpeg_q75,fbcnn_dpir_sigma12,8,0.22999997437000275,0.007843137718737125,1.3850642517354572e-06,4.12889858125709e-06
0803,jpeg_q75,fbcnn_dpir_rot90,1,0.0003831736685242504,0.1921568661928177,0.0002248082892037928,0.0001668827171670273
0803,jpeg_q75,fbcnn_dpir_rot90,2,0.0009556531440466642,0.12167562544345856,6.0419730289140716e-05,8.822092786431313e-05
0803,jpeg_q75,fbcnn_dpir_rot90,3,0.0023834437597543,0.07704620808362961,3.182836007908918e-05,4.756003909278661e-05
0803,jpeg_q75,fbcnn_dpir_rot90,4,0.005944420117884874,0.04878642410039902,1.604379758646246e-05,2.691244299057871e-05
0803,jpeg_q75,fbcnn_dpir_rot90,5,0.014825660735368729,0.03089204803109169,8.620135304227006e-06,1.5632960639777593e-05
0803,jpeg_q75,fbcnn_dpir_rot90,6,0.03697589039802551,0.019561151042580605,5.022852292313473e-06,9.107469850277994e-06
0803,jpeg_q75,fbcnn_dpir_rot90,7,0.09221960604190826,0.012386314570903778,2.8895747163915075e-06,5.577716819971101e-06
0803,jpeg_q75,fbcnn_dpir_rot90,8,0.22999997437000275,0.007843137718737125,1.327950940321898e-06,4.027882823720574e-06
0803,jpeg_q75,fbcnn_dpir_rot180,1,0.0003831736685242504,0.1921568661928177,0.00022758165141567588,0.00016517828044015914
0803,jpeg_q75,fbcnn_dpir_rot180,2,0.0009556531440466642,0.12167562544345856,5.7534005463821813e-05,8.663764310767874e-05
0803,jpeg_q75,fbcnn_dpir_rot180,3,0.0023834437597543,0.07704620808362961,3.21662773785647e-05,4.588575757225044e-05
0803,jpeg_q75,fbcnn_dpir_rot180,4,0.005944420117884874,0.04878642410039902,1.6670095646986738e-05,2.5432575057493523e-05
0803,jpeg_q75,fbcnn_dpir_rot180,5,0.014825660735368729,0.03089204803109169,8.5556494013872e-06,1.44331825140398e-05
0803,jpeg_q75,fbcnn_dpir_rot180,6,0.03697589039802551,0.019561151042580605,4.938049187330762e-06,8.342200999322813e-06
0803,jpeg_q75,fbcnn_dpir_rot180,7,0.09221960604190826,0.012386314570903778,2.6726947908173315e-06,5.292728019412607e-06
0803,jpeg_q75,fbcnn_dpir_rot180,8,0.22999997437000275,0.007843137718737125,1.3807467666993034e-06,3.6589394767361227e-06
0804,quantized_8bit,dpir_nominal,1,0.0003831736685242504,0.1921568661928177,0.0003405096067581326,0.00033753746538423
0804,quantized_8bit,dpir_nominal,2,0.0009556531440466642,0.12167562544345856,9.165643132291734e-05,0.0001959228393388912
0804,quantized_8bit,dpir_nominal,3,0.0023834437597543,0.07704620808362961,4.801234899787232e-05,0.0001295422698603943
0804,quantized_8bit,dpir_nominal,4,0.005944420117884874,0.04878642410039902,2.3147635147324763e-05,9.582675556885079e-05
0804,quantized_8bit,dpir_nominal,5,0.014825660735368729,0.03089204803109169,1.230829548148904e-05,7.726812327746302e-05
0804,quantized_8bit,dpir_nominal,6,0.03697589039802551,0.019561151042580605,6.694726835121401e-06,6.669879076071084e-05
0804,quantized_8bit,dpir_nominal,7,0.09221960604190826,0.012386314570903778,3.4592201245686738e-06,6.098763697082177e-05
0804,quantized_8bit,dpir_nominal,8,0.22999997437000275,0.007843137718737125,1.3858244756193017e-06,5.8412824728293344e-05
0804,quantized_8bit,dpir_nominal_sigma08,1,0.0003831736685242504,0.1921568661928177,0.0003553698770701885,0.0003650870348792523
0804,quantized_8bit,dpir_nominal_sigma08,2,0.0009556531440466642,0.12167562544345856,8.745100058149546e-05,0.00020900781964883208
0804,quantized_8bit,dpir_nominal_sigma08,3,0.0023834437597543,0.07704620808362961,4.2599236621754244e-05,0.0001361238828394562
0804,quantized_8bit,dpir_nominal_sigma08,4,0.005944420117884874,0.04878642410039902,2.057391611742787e-05,9.977174340747297e-05
0804,quantized_8bit,dpir_nominal_sigma08,5,0.014825660735368729,0.03089204803109169,1.1684091987262946e-05,7.947174162836745e-05
0804,quantized_8bit,dpir_nominal_sigma08,6,0.03697589039802551,0.019561151042580605,6.417134500225075e-06,6.780660623917356e-05
0804,quantized_8bit,dpir_nominal_sigma08,7,0.09221960604190826,0.012386314570903778,3.413880676816916e-06,6.110940012149513e-05
0804,quantized_8bit,dpir_nominal_sigma08,8,0.22999997437000275,0.007843137718737125,1.473315137445752e-06,5.769747804151848e-05
0804,quantized_8bit,dpir_nominal_sigma12,1,0.0003831736685242504,0.1921568661928177,0.0003753989585675299,0.00031187437707558274
0804,quantized_8bit,dpir_nominal_sigma12,2,0.0009556531440466642,0.12167562544345856,0.00010681529238354415,0.00018308759899809957
0804,quantized_8bit,dpir_nominal_sigma12,3,0.0023834437597543,0.07704620808362961,5.2983163186581805e-05,0.000123498888569884
0804,quantized_8bit,dpir_nominal_sigma12,4,0.005944420117884874,0.04878642410039902,2.5713183276820928e-05,9.249299910152331e-05
0804,quantized_8bit,dpir_nominal_sigma12,5,0.014825660735368729,0.03089204803109169,1.348096520814579e-05,7.537986675743014e-05
0804,quantized_8bit,dpir_nominal_sigma12,6,0.03697589039802551,0.019561151042580605,7.1324088821711484e-06,6.587303505511954e-05
0804,quantized_8bit,dpir_nominal_sigma12,7,0.09221960604190826,0.012386314570903778,3.4943270748044597e-06,6.109107926022261e-05
0804,quantized_8bit,dpir_nominal_sigma12,8,0.22999997437000275,0.007843137718737125,1.342465225206979e-06,5.9128640714334324e-05
0804,quantized_8bit,dpir_nominal_rot90,1,0.0003831736685242504,0.1921568661928177,0.0003432757221162319,0.00034128929837606847
0804,quantized_8bit,dpir_nominal_rot90,2,0.0009556531440466642,0.12167562544345856,9.793957724468783e-05,0.00019487952522467822
0804,quantized_8bit,dpir_nominal_rot90,3,0.0023834437597543,0.07704620808362961,4.493531014304608e-05,0.00013017363380640745
0804,quantized_8bit,dpir_nominal_rot90,4,0.005944420117884874,0.04878642410039902,2.3518421585322358e-05,9.609838161850348e-05
0804,quantized_8bit,dpir_nominal_rot90,5,0.014825660735368729,0.03089204803109169,1.2807053280994296e-05,7.725259638391435e-05
0804,quantized_8bit,dpir_nominal_rot90,6,0.03697589039802551,0.019561151042580605,6.728785137966042e-06,6.666560511803254e-05
0804,quantized_8bit,dpir_nominal_rot90,7,0.09221960604190826,0.012386314570903778,3.421451765461825e-06,6.097725417930633e-05
0804,quantized_8bit,dpir_nominal_rot90,8,0.22999997437000275,0.007843137718737125,1.3610153928311775e-06,5.8441321016289294e-05
0804,quantized_8bit,dpir_nominal_rot180,1,0.0003831736685242504,0.1921568661928177,0.00033848054590635,0.00033611131948418915
0804,quantized_8bit,dpir_nominal_rot180,2,0.0009556531440466642,0.12167562544345856,9.11666065803729e-05,0.0001966297422768548
0804,quantized_8bit,dpir_nominal_rot180,3,0.0023834437597543,0.07704620808362961,4.812359111383557e-05,0.00012976625293958932
0804,quantized_8bit,dpir_nominal_rot180,4,0.005944420117884874,0.04878642410039902,2.333832708245609e-05,9.602133650332689e-05
0804,quantized_8bit,dpir_nominal_rot180,5,0.014825660735368729,0.03089204803109169,1.2293145118746907e-05,7.724305760348216e-05
0804,quantized_8bit,dpir_nominal_rot180,6,0.03697589039802551,0.019561151042580605,6.675234999420354e-06,6.669848517049104e-05
0804,quantized_8bit,dpir_nominal_rot180,7,0.09221960604190826,0.012386314570903778,3.4026961657218635e-06,6.1007543990854174e-05
0804,quantized_8bit,dpir_nominal_rot180,8,0.22999997437000275,0.007843137718737125,1.3953691677670577e-06,5.8434212405700237e-05
0804,quantized_8bit,fbcnn_dpir,1,0.0003831736685242504,0.1921568661928177,0.00028875641874037683,0.0002859859960153699
0804,quantized_8bit,fbcnn_dpir,2,0.0009556531440466642,0.12167562544345856,9.450485958950594e-05,0.00014144730812404305
0804,quantized_8bit,fbcnn_dpir,3,0.0023834437597543,0.07704620808362961,4.8406469431938604e-05,7.481610373361036e-05
0804,quantized_8bit,fbcnn_dpir,4,0.005944420117884874,0.04878642410039902,2.2889495085109957e-05,4.188955426798202e-05
0804,quantized_8bit,fbcnn_dpir,5,0.014825660735368729,0.03089204803109169,1.1698593880282715e-05,2.4946268240455538e-05
0804,quantized_8bit,fbcnn_dpir,6,0.03697589039802551,0.019561151042580605,5.737208994105458e-06,1.638626417843625e-05
0804,quantized_8bit,fbcnn_dpir,7,0.09221960604190826,0.012386314570903778,2.775165739876684e-06,1.2280926966923289e-05
0804,quantized_8bit,fbcnn_dpir,8,0.22999997437000275,0.007843137718737125,1.1430857966843178e-06,1.053926462191157e-05
0804,quantized_8bit,fbcnn_dpir_sigma08,1,0.0003831736685242504,0.1921568661928177,0.0003024131874553859,0.00031244251294992864
0804,quantized_8bit,fbcnn_dpir_sigma08,2,0.0009556531440466642,0.12167562544345856,8.813901513349265e-05,0.00015471795632038265
0804,quantized_8bit,fbcnn_dpir_sigma08,3,0.0023834437597543,0.07704620808362961,4.323512621340342e-05,8.131173672154546e-05
0804,quantized_8bit,fbcnn_dpir_sigma08,4,0.005944420117884874,0.04878642410039902,2.0754634533659555e-05,4.546465424937196e-05
0804,quantized_8bit,fbcnn_dpir_sigma08,5,0.014825660735368729,0.03089204803109169,1.1102590178779792e-05,2.675215910130646e-05
0804,quantized_8bit,fbcnn_dpir_sigma08,6,0.03697589039802551,0.019561151042580605,5.551716185436817e-06,1.715104008326307e-05
0804,quantized_8bit,fbcnn_dpir_sigma08,7,0.09221960604190826,0.012386314570903778,2.7399005375627894e-06,1.2350828001217451e-05
0804,quantized_8bit,fbcnn_dpir_sigma08,8,0.22999997437000275,0.007843137718737125,1.1596358717724797e-06,1.0157606084248982e-05
0804,quantized_8bit,fbcnn_dpir_sigma12,1,0.0003831736685242504,0.1921568661928177,0.0003267716383561492,0.00025856131105683744
0804,quantized_8bit,fbcnn_dpir_sigma12,2,0.0009556531440466642,0.12167562544345856,0.0001096489722840488,0.00012788703315891325
0804,quantized_8bit,fbcnn_dpir_sigma12,3,0.0023834437597543,0.07704620808362961,5.3368614317150787e-05,6.863708404125646e-05
0804,quantized_8bit,fbcnn_dpir_sigma12,4,0.005944420117884874,0.04878642410039902,2.537327782192733e-05,3.8606285670539364e-05
0804,quantized_8bit,fbcnn_dpir_sigma12,5,0.014825660735368729,0.03089204803109169,1.2458972378226463e-05,2.3431935915141366e-05
0804,quantized_8bit,fbcnn_dpir_sigma12,6,0.03697589039802551,0.019561151042580605,5.9837875596713275e-06,1.5904170140856877e-05
0804,quantized_8bit,fbcnn_dpir_sigma12,7,0.09221960604190826,0.012386314570903778,2.85536202682124e-06,1.2412564501573797e-05
0804,quantized_8bit,fbcnn_dpir_sigma12,8,0.22999997437000275,0.007843137718737125,1.1887491382367443e-06,1.0992248462571297e-05
0804,quantized_8bit,fbcnn_dpir_rot90,1,0.0003831736685242504,0.1921568661928177,0.0002922232961282134,0.00029025092953816056
0804,quantized_8bit,fbcnn_dpir_rot90,2,0.0009556531440466642,0.12167562544345856,0.00010176292562391609,0.0001403691858286038
0804,quantized_8bit,fbcnn_dpir_rot90,3,0.0023834437597543,0.07704620808362961,4.564738992485218e-05,7.522780651925132e-05
0804,quantized_8bit,fbcnn_dpir_rot90,4,0.005944420117884874,0.04878642410039902,2.337974547117483e-05,4.2070969357155263e-05
0804,quantized_8bit,fbcnn_dpir_rot90,5,0.014825660735368729,0.03089204803109169,1.212309052789351e-05,2.4829208996379748e-05
0804,quantized_8bit,fbcnn_dpir_rot90,6,0.03697589039802551,0.019561151042580605,5.688934379577404e-06,1.6314734239131212e-05
0804,quantized_8bit,fbcnn_dpir_rot90,7,0.09221960604190826,0.012386314570903778,2.7017988486477407e-06,1.2229866115376353e-05
0804,quantized_8bit,fbcnn_dpir_rot90,8,0.22999997437000275,0.007843137718737125,1.1219090083613992e-06,1.0509066669328604e-05
0804,quantized_8bit,fbcnn_dpir_rot180,1,0.0003831736685242504,0.1921568661928177,0.0002872123441193253,0.0002847167197614908
0804,quantized_8bit,fbcnn_dpir_rot180,2,0.0009556531440466642,0.12167562544345856,9.483942994847894e-05,0.0001421257620677352
0804,quantized_8bit,fbcnn_dpir_rot180,3,0.0023834437597543,0.07704620808362961,4.899380655842833e-05,7.499702041968703e-05
0804,quantized_8bit,fbcnn_dpir_rot180,4,0.005944420117884874,0.04878642410039902,2.332125950488262e-05,4.193025597487576e-05
0804,quantized_8bit,fbcnn_dpir_rot180,5,0.014825660735368729,0.03089204803109169,1.1460788300610147e-05,2.499915899534244e-05
0804,quantized_8bit,fbcnn_dpir_rot180,6,0.03697589039802551,0.019561151042580605,5.781426352768904e-06,1.6337718989234418e-05
0804,quantized_8bit,fbcnn_dpir_rot180,7,0.09221960604190826,0.012386314570903778,2.730093001446221e-06,1.2267350030015223e-05
0804,quantized_8bit,fbcnn_dpir_rot180,8,0.22999997437000275,0.007843137718737125,1.1585650554479798e-06,1.0516699148865882e-05
0804,jpeg_q75,dpir_nominal,1,0.0003831736685242504,0.1921568661928177,0.00047060393262654543,0.0003316710062790662
0804,jpeg_q75,dpir_nominal,2,0.0009556531440466642,0.12167562544345856,0.00014491799811366946,0.0001786646171240136
0804,jpeg_q75,dpir_nominal,3,0.0023834437597543,0.07704620808362961,7.343901961576194e-05,0.00010568050493020564
0804,jpeg_q75,dpir_nominal,4,0.005944420117884874,0.04878642410039902,3.7278939998941496e-05,6.654676690232009e-05
0804,jpeg_q75,dpir_nominal,5,0.014825660735368729,0.03089204803109169,2.1701742298319004e-05,4.283213638700545e-05
0804,jpeg_q75,dpir_nominal,6,0.03697589039802551,0.019561151042580605,1.232277736562537e-05,2.8872487746411934e-05
0804,jpeg_q75,dpir_nominal,7,0.09221960604190826,0.012386314570903778,5.226955636317143e-06,2.2366453777067363e-05
0804,jpeg_q75,dpir_nominal,8,0.22999997437000275,0.007843137718737125,1.7956564306587097e-06,1.9936111129936762e-05
0804,jpeg_q75,dpir_nominal_sigma08,1,0.0003831736685242504,0.1921568661928177,0.0003455032128840685,0.00034786603646352887
0804,jpeg_q75,dpir_nominal_sigma08,2,0.0009556531440466642,0.12167562544345856,9.02859028428793e-05,0.00019223225535824895
0804,jpeg_q75,dpir_nominal_sigma08,3,0.0023834437597543,0.07704620808362961,6.076851423131302e-05,0.00011595554678933695
0804,jpeg_q75,dpir_nominal_sigma08,4,0.005944420117884874,0.04878642410039902,3.60210906364955e-05,7.391379040200263e-05
0804,jpeg_q75,dpir_nominal_sigma08,5,0.014825660735368729,0.03089204803109169,2.0558489268296398e-05,4.745057231048122e-05
0804,jpeg_q75,dpir_nominal_sigma08,6,0.03697589039802551,0.019561151042580605,1.19069627544377e-05,3.054501212318428e-05
0804,jpeg_q75,dpir_nominal_sigma08,7,0.09221960604190826,0.012386314570903778,5.564635557675501e-06,2.1674944946425967e-05
0804,jpeg_q75,dpir_nominal_sigma08,8,0.22999997437000275,0.007843137718737125,1.8750565686787013e-06,1.8123899280908518e-05
0804,jpeg_q75,dpir_nominal_sigma12,1,0.0003831736685242504,0.1921568661928177,0.00046072457917034626,0.00029139098478481174
0804,jpeg_q75,dpir_nominal_sigma12,2,0.0009556531440466642,0.12167562544345856,0.00014938419917598367,0.00015765466378070414
0804,jpeg_q75,dpir_nominal_sigma12,3,0.0023834437597543,0.07704620808362961,7.832760456949472e-05,9.478613355895504e-05
0804,jpeg_q75,dpir_nominal_sigma12,4,0.005944420117884874,0.04878642410039902,4.3954321881756186e-05,5.9866997617064044e-05
0804,jpeg_q75,dpir_nominal_sigma12,5,0.014825660735368729,0.03089204803109169,2.3660333681618795e-05,3.982743146480061e-05
0804,jpeg_q75,dpir_nominal_sigma12,6,0.03697589039802551,0.019561151042580605,1.1881939826707821e-05,2.8670430765487254e-05
0804,jpeg_q75,dpir_nominal_sigma12,7,0.09221960604190826,0.012386314570903778,4.751157575810794e-06,2.3905995476525277e-05
0804,jpeg_q75,dpir_nominal_sigma12,8,0.22999997437000275,0.007843137718737125,1.6515697325303336e-06,2.2261216145125218e-05
0804,jpeg_q75,dpir_nominal_rot90,1,0.0003831736685242504,0.1921568661928177,0.0004688050539698452,0.00033236044691875577
0804,jpeg_q75,dpir_nominal_rot90,2,0.0009556531440466642,0.12167562544345856,0.00015004209126345813,0.00017777387984097004
0804,jpeg_q75,dpir_nominal_rot90,3,0.0023834437597543,0.07704620808362961,7.08485022187233e-05,0.00010593260958557948
0804,jpeg_q75,dpir_nominal_rot90,4,0.005944420117884874,0.04878642410039902,3.7754882214358076e-05,6.67788481223397e-05
0804,jpeg_q75,dpir_nominal_rot90,5,0.014825660735368729,0.03089204803109169,2.2072541469242424e-05,4.269406053936109e-05
0804,jpeg_q75,dpir_nominal_rot90,6,0.03697589039802551,0.019561151042580605,1.2250812687852886e-05,2.8836815545218997e-05
0804,jpeg_q75,dpir_nominal_rot90,7,0.09221960604190826,0.012386314570903778,5.192707703827182e-06,2.2324256860883906e-05
0804,jpeg_q75,dpir_nominal_rot90,8,0.22999997437000275,0.007843137718737125,1.800216296032886e-06,1.9935809177695774e-05
0804,jpeg_q75,dpir_nominal_rot180,1,0.0003831736685242504,0.1921568661928177,0.00047286588232964277,0.00033005644218064845
0804,jpeg_q75,dpir_nominal_rot180,2,0.0009556531440466642,0.12167562544345856,0.000142439515911974,0.0001787296641850844
0804,jpeg_q75,dpir_nominal_rot180,3,0.0023834437597543,0.07704620808362961,7.30346655473113e-05,0.00010567648860160261
0804,jpeg_q75,dpir_nominal_rot180,4,0.005944420117884874,0.04878642410039902,3.782436760957353e-05,6.639912317041308e-05
0804,jpeg_q75,dpir_nominal_rot180,5,0.014825660735368729,0.03089204803109169,2.1647201720043086e-05,4.280181383364834e-05
0804,jpeg_q75,dpir_nominal_rot180,6,0.03697589039802551,0.019561151042580605,1.2218312804179732e-05,2.882062290154863e-05
0804,jpeg_q75,dpir_nominal_rot180,7,0.09221960604190826,0.012386314570903778,5.121756657899823e-06,2.2403906768886372e-05
0804,jpeg_q75,dpir_nominal_rot180,8,0.22999997437000275,0.007843137718737125,1.8454071550877416e-06,1.995361344597768e-05
0804,jpeg_q75,fbcnn_dpir,1,0.0003831736685242504,0.1921568661928177,0.00027804571436718106,0.00026742788031697273
0804,jpeg_q75,fbcnn_dpir,2,0.0009556531440466642,0.12167562544345856,9.529324597679079e-05,0.00012268478167243302
0804,jpeg_q75,fbcnn_dpir,3,0.0023834437597543,0.07704620808362961,4.747754064737819e-05,5.805187174701132e-05
0804,jpeg_q75,fbcnn_dpir,4,0.005944420117884874,0.04878642410039902,2.178025351895485e-05,2.7637201128527522e-05
0804,jpeg_q75,fbcnn_dpir,5,0.014825660735368729,0.03089204803109169,1.0643579116731416e-05,1.358789268124383e-05
0804,jpeg_q75,fbcnn_dpir,6,0.03697589039802551,0.019561151042580605,4.872366389463423e-06,7.18135925126262e-06
0804,jpeg_q75,fbcnn_dpir,7,0.09221960604190826,0.012386314570903778,2.226479182354524e-06,4.412172984302742e-06
0804,jpeg_q75,fbcnn_dpir,8,0.22999997437000275,0.007843137718737125,9.586414080331451e-07,3.2278501294058515e-06
0804,jpeg_q75,fbcnn_dpir_sigma08,1,0.0003831736685242504,0.1921568661928177,0.00028549140552058816,0.0002931568305939436
0804,jpeg_q75,fbcnn_dpir_sigma08,2,0.0009556531440466642,0.12167562544345856,8.828830323182046e-05,0.000135372654767707
0804,jpeg_q75,fbcnn_dpir_sigma08,3,0.0023834437597543,0.07704620808362961,4.239065310684964e-05,6.393207149812952e-05
0804,jpeg_q75,fbcnn_dpir_sigma08,4,0.005944420117884874,0.04878642410039902,1.991988938243594e-05,3.072541585424915e-05
0804,jpeg_q75,fbcnn_dpir_sigma08,5,0.014825660735368729,0.03089204803109169,1.0079573257826269e-05,1.4976820239098743e-05
0804,jpeg_q75,fbcnn_dpir_sigma08,6,0.03697589039802551,0.019561151042580605,4.665138476411812e-06,7.684351658099331e-06
0804,jpeg_q75,fbcnn_dpir_sigma08,7,0.09221960604190826,0.012386314570903778,2.1842779460712336e-06,4.447100764082279e-06
0804,jpeg_q75,fbcnn_dpir_sigma08,8,0.22999997437000275,0.007843137718737125,9.63178194979264e-07,2.984662387461867e-06
0804,jpeg_q75,fbcnn_dpir_sigma12,1,0.0003831736685242504,0.1921568661928177,0.00031496823066845536,0.00024032682995311916
0804,jpeg_q75,fbcnn_dpir_sigma12,2,0.0009556531440466642,0.12167562544345856,0.00010933961311820894,0.00010968381684506312
0804,jpeg_q75,fbcnn_dpir_sigma12,3,0.0023834437597543,0.07704620808362961,5.214075281401165e-05,5.2515890274662524e-05
0804,jpeg_q75,fbcnn_dpir_sigma12,4,0.005944420117884874,0.04878642410039902,2.41776360780932e-05,2.480759758327622e-05
0804,jpeg_q75,fbcnn_dpir_sigma12,5,0.014825660735368729,0.03089204803109169,1.1253940101596527e-05,1.2389105904730968e-05
0804,jpeg_q75,fbcnn_dpir_sigma12,6,0.03697589039802551,0.019561151042580605,5.068723112344742e-06,6.866630428703502e-06
0804,jpeg_q75,fbcnn_dpir_sigma12,7,0.09221960604190826,0.012386314570903778,2.3026288999972166e-06,4.540354439086514e-06
0804,jpeg_q75,fbcnn_dpir_sigma12,8,0.22999997437000275,0.007843137718737125,9.864584171737079e-07,3.600601303332951e-06
