source_id,stage,pipeline,region,coverage,control,delta_rgb_mse,delta_detail_mse,delta_bad_detail_rate_0.025,delta_bad_detail_rate_0.05,delta_bad_detail_rate_0.1
0802,jpeg_q75,fbcnn_dpir,textured_quartile,0.9,image_gradient,-6.895306989120379e-05,-3.615683957255609e-05,-0.030303030303030276,-0.004329004329004329,0.0
0802,jpeg_q75,fbcnn_dpir,textured_quartile,0.9,random_expected,-9.304014646153991e-05,-4.244380335279301e-05,-0.022033955627705604,-0.00390625,0.0
0802,jpeg_q75,fbcnn_dpir,textured_quartile,1.0,image_transform_spread_detail,0.0,-1.0842021724855044e-19,0.0,0.0,0.0
0802,jpeg_q75,fbcnn_dpir,textured_quartile,1.0,measurement_residual,2.168404344971009e-19,0.0,0.0,0.0,0.0
0802,jpeg_q75,fbcnn_dpir,textured_quartile,1.0,image_gradient,0.0,-1.0842021724855044e-19,0.0,0.0,0.0
0802,jpeg_q75,fbcnn_dpir,textured_quartile,1.0,random_expected,0.0,-1.0842021724855044e-19,0.0,0.0,0.0
0802,quantized_8bit,dpir_nominal,all,0.5,image_transform_spread_detail,-1.1688440376765423e-06,7.238945695895604e-07,0.0,0.0,0.0
0802,quantized_8bit,dpir_nominal,all,0.5,measurement_residual,-0.0004485288283325331,-0.00019648524230274638,-0.1015625,-0.001953125,0.0
0802,quantized_8bit,dpir_nominal,all,0.5,image_gradient,-6.545430194811693e-05,-3.169055873556173e-05,-0.001953125,0.0,0.0
0802,quantized_8bit,dpir_nominal,all,0.5,random_expected,-0.0003240942945539933,-0.0001416551460107048,-0.068359375,-0.0009765625,0.0
0802,quantized_8bit,dpir_nominal,all,0.75,image_transform_spread_detail,-7.795971374183945e-06,-3.491967277546916e-06,-0.0013020833333333333,0.0,0.0
0802,quantized_8bit,dpir_nominal,all,0.75,measurement_residual,-0.0002919843820422417,-0.00012955582788828172,-0.07682291666666667,-0.0013020833333333333,0.0
0802,quantized_8bit,dpir_nominal,all,0.75,image_gradient,-8.436084289754279e-05,-4.403884254553146e-05,-0.026041666666666668,0.0,0.0
0802,quantized_8bit,dpir_nominal,all,0.75,random_expected,-0.00024075837091809885,-0.00010711452337167912,-0.06705729166666667,-0.0009765625,0.0
0802,quantized_8bit,dpir_nominal,all,0.9,image_transform_spread_detail,-1.1009842711109366e-05,-5.578349762513067e-06,-0.007592190889370933,0.0,0.0
0802,quantized_8bit,dpir_nominal,all,0.9,measurement_residual,-0.00016002584636888475,-7.216130510385581e-05,-0.055314533622559656,-0.0010845986984815619,0.0
0802,quantized_8bit,dpir_nominal,all,0.9,image_gradient,-5.271617367731305e-05,-2.792075502055651e-05,-0.03145336225596529,0.0,0.0
0802,quantized_8bit,dpir_nominal,all,0.9,random_expected,-0.000135650392163097,-6.131600167036259e-05,-0.051005795824295014,-0.0009765625,0.0
0802,quantized_8bit,dpir_nominal,all,1.0,image_transform_spread_detail,-5.421010862427522e-20,0.0,0.0,0.0,0.0
0802,quantized_8bit,dpir_nominal,all,1.0,measurement_residual,-5.421010862427522e-20,0.0,0.0,0.0,0.0
0802,quantized_8bit,dpir_nominal,all,1.0,image_gradient,-5.421010862427522e-20,0.0,0.0,0.0,0.0
0802,quantized_8bit,dpir_nominal,all,1.0,random_expected,-5.421010862427522e-20,0.0,0.0,0.0,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,0.5,image_transform_spread_detail,-3.6752051193489365e-05,-1.7405217900630984e-05,-0.0390625,0.0,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,0.5,measurement_residual,-0.0004980942980962608,-0.00022919315122401892,-0.25,-0.0078125,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,0.5,image_gradient,-0.0003122470785984743,-0.00016999560483535068,-0.1796875,0.0,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,0.5,random_expected,-0.000395261356370612,-0.0001822759102764965,-0.1953125,-0.00390625,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,0.75,image_transform_spread_detail,-3.2727709083119885e-05,-1.4460985805262773e-05,-0.010416666666666657,0.0,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,0.75,measurement_residual,-0.00026383579420637387,-0.00012159875925825267,-0.13020833333333331,-0.005208333333333333,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,0.75,image_gradient,-0.00020349856392639287,-0.00011112436639261594,-0.13020833333333331,-0.005208333333333333,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,0.75,random_expected,-0.00023856024550869917,-0.00011006039627617332,-0.1171875,-0.00390625,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,0.9,image_transform_spread_detail,-1.642112343654828e-05,-2.7490563732532032e-06,0.00865800865800867,0.0,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,0.9,measurement_residual,-0.00012511423589621766,-5.748689734285365e-05,-0.04761904761904759,-0.004329004329004329,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,0.9,image_gradient,-8.082962206306461e-05,-4.431382182318674e-05,-0.04761904761904759,-0.004329004329004329,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,0.9,random_expected,-0.00011609001682819217,-5.484558077068635e-05,-0.04832927489177488,-0.00390625,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,1.0,image_transform_spread_detail,0.0,0.0,0.0,0.0,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,1.0,measurement_residual,-2.168404344971009e-19,0.0,0.0,0.0,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,1.0,image_gradient,0.0,1.0842021724855044e-19,0.0,0.0,0.0
0802,quantized_8bit,dpir_nominal,textured_quartile,1.0,random_expected,-2.168404344971009e-19,0.0,0.0,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,all,0.5,image_transform_spread_detail,-1.0460414352404552e-05,-3.838205200378756e-06,0.0,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,all,0.5,measurement_residual,-0.00024203848933130454,-0.00010648972688981466,-0.052734375,-0.001953125,0.0
0802,quantized_8bit,fbcnn_dpir,all,0.5,image_gradient,-6.823232134771159e-05,-3.160324168289046e-05,-0.001953125,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,all,0.5,random_expected,-0.0003197087930977724,-0.0001401308379628434,-0.0673828125,-0.0009765625,0.0
0802,quantized_8bit,fbcnn_dpir,all,0.75,image_transform_spread_detail,-1.019257329459909e-05,-4.156267598089255e-06,-0.0026041666666666665,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,all,0.75,measurement_residual,-0.00015530386645900478,-6.994937241513171e-05,-0.046875,-0.0013020833333333333,0.0
0802,quantized_8bit,fbcnn_dpir,all,0.75,image_gradient,-8.056647547168678e-05,-4.1138207218551656e-05,-0.024739583333333332,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,all,0.75,random_expected,-0.00023238378840749257,-0.0001037686951675266,-0.06477864583333333,-0.0009765625,0.0
0802,quantized_8bit,fbcnn_dpir,all,0.9,image_transform_spread_detail,-1.2850816062003143e-05,-5.106980209391873e-06,-0.0032537960954446866,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,all,0.9,measurement_residual,-7.083466266888719e-05,-3.2264521425442837e-05,-0.033622559652928416,-0.0010845986984815619,0.0
0802,quantized_8bit,fbcnn_dpir,all,0.9,image_gradient,-4.681916932336758e-05,-2.4212608968023948e-05,-0.02928416485900217,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,all,0.9,random_expected,-0.00012720699548396115,-5.719647119140959e-05,-0.04786003592733189,-0.0009765625,0.0
0802,quantized_8bit,fbcnn_dpir,all,1.0,image_transform_spread_detail,0.0,2.710505431213761e-20,0.0,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,all,1.0,measurement_residual,5.421010862427522e-20,0.0,0.0,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,all,1.0,image_gradient,0.0,2.710505431213761e-20,0.0,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,all,1.0,random_expected,0.0,2.710505431213761e-20,0.0,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,0.5,image_transform_spread_detail,-6.446465069988067e-05,-2.8374335267740067e-05,-0.015625,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,0.5,measurement_residual,-0.00034802366593718033,-0.00016376510753131438,-0.1875,-0.0078125,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,0.5,image_gradient,-0.00031978844699170385,-0.00017015555859755267,-0.171875,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,0.5,random_expected,-0.0003955389406791989,-0.00018450887815985132,-0.19921875,-0.00390625,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,0.75,image_transform_spread_detail,-5.549929386468376e-05,-2.9824947726021106e-05,-0.020833333333333343,-0.005208333333333333,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,0.75,measurement_residual,-0.00017253540554157897,-8.301999841726118e-05,-0.09895833333333331,-0.005208333333333333,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,0.75,image_gradient,-0.00018298692101751854,-0.00010153783141350913,-0.11458333333333331,-0.005208333333333333,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,0.75,random_expected,-0.00022279671234125558,-0.00010505466594021886,-0.11328125,-0.00390625,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,0.9,image_transform_spread_detail,-5.422617207004473e-05,-2.47449596127328e-05,-0.025974025974025955,-0.004329004329004329,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,0.9,measurement_residual,-8.843717045181696e-05,-4.424276119089737e-05,-0.043290043290043295,-0.004329004329004329,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,0.9,image_gradient,-6.942014901516842e-05,-3.8462413920617954e-05,-0.043290043290043295,-0.004329004329004329,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,0.9,random_expected,-0.0001070864310138656,-5.004751528963513e-05,-0.04442302489177488,-0.00390625,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,1.0,image_transform_spread_detail,0.0,1.0842021724855044e-19,0.0,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,1.0,measurement_residual,2.168404344971009e-19,0.0,0.0,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,1.0,image_gradient,0.0,0.0,0.0,0.0,0.0
0802,quantized_8bit,fbcnn_dpir,textured_quartile,1.0,random_expected,0.0,0.0,0.0,0.0,0.0
0803,jpeg_q75,dpir_nominal,all,0.5,image_transform_spread_detail,-7.115060733228968e-06,-3.6124589153100283e-06,0.0,0.0,0.0
0803,jpeg_q75,dpir_nominal,all,0.5,measurement_residual,-6.841804704127701e-05,-5.181198003048967e-05,-0.02734375,-0.001953125,0.0
0803,jpeg_q75,dpir_nominal,all,0.5,image_gradient,2.6097730163400544e-06,-9.806506790491551e-06,-0.005859375,0.0,0.0
0803,jpeg_q75,dpir_nominal,all,0.5,random_expected,-0.0005197825860935551,-0.0002600934641475433,-0.10546875,-0.0185546875,-0.0009765625
0803,jpeg_q75,dpir_nominal,all,0.75,image_transform_spread_detail,-3.3395792382280695e-05,-1.3312986099366588e-05,-0.01171875,0.0,0.0
0803,jpeg_q75,dpir_nominal,all,0.75,measurement_residual,-0.00012639889152062816,-0.00010585213374686531,-0.046875,-0.010416666666666666,0.0
0803,jpeg_q75,dpir_nominal,all,0.75,image_gradient,-2.855993078054481e-06,-1.939965351472791e-05,-0.014322916666666668,0.0,0.0
0803,jpeg_q75,dpir_nominal,all,0.75,random_expected,-0.0003948949251120956,-0.00021773307930338201,-0.1015625,-0.0185546875,-0.0009765625
0803,jpeg_q75,dpir_nominal,all,0.9,image_transform_spread_detail,-3.3491640906561026e-05,-1.0707487485056327e-05,-0.01518438177874186,0.0,0.0
0803,jpeg_q75,dpir_nominal,all,0.9,measurement_residual,-9.950825559405747e-05,-0.00010804034772881729,-0.0368763557483731,-0.016268980477223426,-0.0010845986984815619
0803,jpeg_q75,dpir_nominal,all,0.9,image_gradient,-5.156503667716342e-06,-3.826931328887825e-05,-0.017353579175704986,-0.005422993492407809,0.0
0803,jpeg_q75,dpir_nominal,all,0.9,random_expected,-0.0002371584622281897,-0.0001603587647793502,-0.06967699295010846,-0.0185546875,-0.0009765625
0803,jpeg_q75,dpir_nominal,all,1.0,image_transform_spread_detail,0.0,-5.421010862427522e-20,0.0,0.0,0.0
0803,jpeg_q75,dpir_nominal,all,1.0,measurement_residual,0.0,-5.421010862427522e-20,0.0,0.0,0.0
0803,jpeg_q75,dpir_nominal,all,1.0,image_gradient,0.0,-5.421010862427522e-20,0.0,0.0,0.0
0803,jpeg_q75,dpir_nominal,all,1.0,random_expected,0.0,-5.421010862427522e-20,0.0,0.0,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,0.5,image_transform_spread_detail,-6.797413545970676e-05,-3.455010334924263e-05,-0.03125,0.0,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,0.5,measurement_residual,-0.0005341310275112066,-0.0004385560784980399,-0.1796875,-0.0703125,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,0.5,image_gradient,-5.84906167571187e-05,-8.114195352973191e-05,-0.0390625,-0.0078125,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,0.5,random_expected,-0.0007348246257276984,-0.00045591386635815477,-0.2265625,-0.05859375,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,0.75,image_transform_spread_detail,-6.73672356722888e-05,-2.3123812376304846e-05,-0.04166666666666666,0.0,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,0.75,measurement_residual,-0.00038910389920426836,-0.0003398965490990599,-0.109375,-0.0625,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,0.75,image_gradient,-0.00020517435880523468,-0.00026626539004194846,-0.05729166666666666,-0.057291666666666664,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,0.75,random_expected,-0.000542577385094374,-0.00038331642172634745,-0.1640625,-0.05859375,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,0.9,image_transform_spread_detail,-5.7361290941861445e-05,-5.117625589104414e-05,-0.008658008658008642,-0.008658008658008658,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,0.9,measurement_residual,-0.0002447899457771938,-0.0002476007356175989,-0.051948051948051965,-0.05194805194805195,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,0.9,image_gradient,-0.00018639096773665734,-0.00024937607629462247,-0.04329004329004327,-0.05627705627705628,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,0.9,random_expected,-0.00033745615332535944,-0.0002992975629256987,-0.07186823593073594,-0.05859375,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,1.0,image_transform_spread_detail,0.0,0.0,0.0,0.0,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,1.0,measurement_residual,0.0,-2.168404344971009e-19,0.0,0.0,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,1.0,image_gradient,-2.168404344971009e-19,-1.0842021724855044e-19,0.0,0.0,0.0
0803,jpeg_q75,dpir_nominal,textured_quartile,1.0,random_expected,0.0,-1.0842021724855044e-19,0.0,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,0.5,image_transform_spread_detail,-2.1896356451758608e-05,-8.251154875799393e-06,0.0,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,0.5,measurement_residual,-3.6895915431390256e-05,-1.5176905925690697e-05,-0.001953125,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,0.5,image_gradient,-1.794855870624766e-05,-7.757364704645363e-06,0.0,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,0.5,random_expected,-0.00037140252152846327,-0.0001196154906738171,-0.0537109375,-0.0009765625,0.0
0803,jpeg_q75,fbcnn_dpir,all,0.75,image_transform_spread_detail,-4.491263076500569e-05,-1.669607537825048e-05,-0.005208333333333334,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,0.75,measurement_residual,-6.0649245715857514e-05,-2.1913193680904165e-05,-0.014322916666666666,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,0.75,image_gradient,-2.0659927097037994e-05,-9.176067198015227e-06,-0.00390625,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,0.75,random_expected,-0.00027288464875005675,-8.796797489917686e-05,-0.052408854166666664,-0.0009765625,0.0
0803,jpeg_q75,fbcnn_dpir,all,0.9,image_transform_spread_detail,-7.395381065156083e-05,-2.6096076698399546e-05,-0.02386117136659436,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,0.9,measurement_residual,-4.9740278966496165e-05,-1.7375063471383953e-05,-0.017353579175704986,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,0.9,image_gradient,-2.1546953917330434e-05,-9.287630071499431e-06,-0.011930585683297181,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,0.9,random_expected,-0.0001738283711213453,-5.6225457918225675e-05,-0.04503414791214751,-0.0009765625,0.0
0803,jpeg_q75,fbcnn_dpir,all,1.0,image_transform_spread_detail,0.0,0.0,0.0,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,1.0,measurement_residual,0.0,0.0,0.0,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,1.0,image_gradient,0.0,2.710505431213761e-20,0.0,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,all,1.0,random_expected,0.0,0.0,0.0,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,0.5,image_transform_spread_detail,-0.00024044381734068397,-9.160737214789026e-05,-0.078125,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,0.5,measurement_residual,-0.00025241159957868175,-9.250178237061251e-05,-0.1015625,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,0.5,image_gradient,-0.00018101801134908359,-8.226851342658194e-05,-0.0859375,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,0.5,random_expected,-0.0005469265455842289,-0.00018225703937304992,-0.18359375,-0.00390625,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,0.75,image_transform_spread_detail,-0.0001983754263197579,-6.998585028689238e-05,-0.05729166666666667,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,0.75,measurement_residual,-0.00013963424888028208,-4.519351595718031e-05,-0.02604166666666667,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,0.75,image_gradient,-8.08345664862944e-05,-3.058049272263363e-05,-0.02083333333333333,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,0.75,random_expected,-0.00035728119410205613,-0.00011237594164548273,-0.09505208333333333,-0.00390625,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,0.9,image_transform_spread_detail,-0.00013569441705903987,-4.627498466481557e-05,-0.043290043290043295,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,0.9,measurement_residual,-9.173483127283919e-05,-2.715417190826832e-05,-0.02164502164502166,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,0.9,image_gradient,-3.6583207159678055e-05,-1.2073561341988711e-05,-0.017316017316017313,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,0.9,random_expected,-0.00016418959799798958,-4.968881529496331e-05,-0.04168357683982685,-0.00390625,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,1.0,image_transform_spread_detail,0.0,0.0,0.0,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,1.0,measurement_residual,0.0,5.421010862427522e-20,0.0,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,1.0,image_gradient,0.0,5.421010862427522e-20,0.0,0.0,0.0
0803,jpeg_q75,fbcnn_dpir,textured_quartile,1.0,random_expected,0.0,0.0,0.0,0.0,0.0
0803,quantized_8bit,dpir_nominal,all,0.5,image_transform_spread_detail,-2.732396588817277e-05,-1.2344124089508352e-05,0.0,0.0,0.0
0803,quantized_8bit,dpir_nominal,all,0.5,measurement_residual,-0.000436249779745104,-0.00014482530559464953,-0.068359375,-0.001953125,0.0
0803,quantized_8bit,dpir_nominal,all,0.5,image_gradient,-1.919068429098462e-05,-1.0480584334802124e-05,0.0,0.0,0.0
0803,quantized_8bit,dpir_nominal,all,0.5,random_expected,-0.00036306917532263774,-0.00012025267351576458,-0.0517578125,-0.0009765625,0.0
0803,quantized_8bit,dpir_nominal,all,0.75,image_transform_spread_detail,-3.733427549257255e-05,-1.6081700329755e-05,-0.0078125,0.0,0.0
0803,quantized_8bit,dpir_nominal,all,0.75,measurement_residual,-0.0003105702665997161,-0.00010192823312649123,-0.05859375,-0.0013020833333333333,0.0
0803,quantized_8bit,dpir_nominal,all,0.75,image_gradient,-3.332595730583013e-05,-1.528599974068268e-05,-0.00390625,0.0,0.0
0803,quantized_8bit,dpir_nominal,all,0.75,random_expected,-0.0002772880486231125,-9.211016137209637e-05,-0.0517578125,-0.0009765625,0.0
0803,quantized_8bit,dpir_nominal,all,0.9,image_transform_spread_detail,-4.1329367325660554e-05,-1.592573927935531e-05,-0.019522776572668113,0.0,0.0
0803,quantized_8bit,dpir_nominal,all,0.9,measurement_residual,-0.00019952380610153416,-6.740106539981169e-05,-0.05422993492407809,-0.0010845986984815619,0.0
0803,quantized_8bit,dpir_nominal,all,0.9,image_gradient,-3.47021028504853e-05,-1.4834517500236146e-05,-0.017353579175704986,0.0,0.0
0803,quantized_8bit,dpir_nominal,all,0.9,random_expected,-0.00018203902415601882,-6.147970675863652e-05,-0.05067321380151844,-0.0009765625,0.0
0803,quantized_8bit,dpir_nominal,all,1.0,image_transform_spread_detail,-5.421010862427522e-20,-2.710505431213761e-20,0.0,0.0,0.0
0803,quantized_8bit,dpir_nominal,all,1.0,measurement_residual,0.0,-2.710505431213761e-20,0.0,0.0,0.0
0803,quantized_8bit,dpir_nominal,all,1.0,image_gradient,-5.421010862427522e-20,-2.710505431213761e-20,0.0,0.0,0.0
0803,quantized_8bit,dpir_nominal,all,1.0,random_expected,-1.0842021724855044e-19,-2.710505431213761e-20,0.0,0.0,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,0.5,image_transform_spread_detail,-0.0002518957511059173,-0.00010095327857566371,-0.1015625,0.0,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,0.5,measurement_residual,-0.0006671609476216547,-0.00023692597858087055,-0.21875,-0.0078125,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,0.5,image_gradient,-0.00024027109475478802,-0.00010490762155913018,-0.09375,0.0,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,0.5,random_expected,-0.0006345456991636717,-0.00022143103656872598,-0.20703125,-0.00390625,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,0.75,image_transform_spread_detail,-0.00012773048991992727,-5.13007971122125e-05,-0.07291666666666667,0.0,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,0.75,measurement_residual,-0.0003827537269982448,-0.00013143291761404466,-0.140625,-0.005208333333333333,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,0.75,image_gradient,-0.00010593203517357693,-4.548300753048727e-05,-0.05729166666666667,0.0,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,0.75,random_expected,-0.0003948837469032445,-0.00013518831064262535,-0.13411458333333331,-0.00390625,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,0.9,image_transform_spread_detail,-7.715903452329485e-05,-3.029072910683923e-05,-0.038961038961038974,0.0,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,0.9,measurement_residual,-0.00020878159990193336,-7.105074226862424e-05,-0.06926406926406928,-0.004329004329004329,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,0.9,image_gradient,-7.650834602518993e-05,-2.8201098134338434e-05,-0.030303030303030304,0.0,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,0.9,random_expected,-0.00020843838753940164,-6.985039226815274e-05,-0.06417410714285715,-0.00390625,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,1.0,image_transform_spread_detail,0.0,-5.421010862427522e-20,0.0,0.0,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,1.0,measurement_residual,0.0,0.0,0.0,0.0,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,1.0,image_gradient,0.0,0.0,0.0,0.0,0.0
0803,quantized_8bit,dpir_nominal,textured_quartile,1.0,random_expected,0.0,-5.421010862427522e-20,0.0,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,0.5,image_transform_spread_detail,-4.46472642708741e-05,-1.687064339141893e-05,0.0,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,0.5,measurement_residual,-0.00011481708368722113,-4.106547069569895e-05,-0.009765625,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,0.5,image_gradient,-1.8342440845364304e-05,-8.43177476829796e-06,0.0,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,0.5,random_expected,-0.00036694762891778174,-0.00012091380199709509,-0.0537109375,-0.0009765625,0.0
0803,quantized_8bit,fbcnn_dpir,all,0.75,image_transform_spread_detail,-5.206429043274125e-05,-1.9114650459649786e-05,-0.009114583333333334,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,0.75,measurement_residual,-9.078334279154538e-05,-3.137558200290158e-05,-0.020833333333333332,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,0.75,image_gradient,-2.2398833569197525e-05,-9.839838734180035e-06,-0.00390625,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,0.75,random_expected,-0.0002701508048593168,-8.865906845840699e-05,-0.0537109375,-0.0009765625,0.0
0803,quantized_8bit,fbcnn_dpir,all,0.9,image_transform_spread_detail,-6.852903802149969e-05,-2.389612887315694e-05,-0.019522776572668113,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,0.9,measurement_residual,-8.128830026160432e-05,-2.8743832285528167e-05,-0.027114967462039043,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,0.9,image_gradient,-1.6003870218658203e-05,-7.236895802805344e-06,-0.0065075921908893716,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,0.9,random_expected,-0.00016899046510410697,-5.564343062802453e-05,-0.04286495051518438,-0.0009765625,0.0
0803,quantized_8bit,fbcnn_dpir,all,1.0,image_transform_spread_detail,-5.421010862427522e-20,0.0,0.0,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,1.0,measurement_residual,0.0,2.710505431213761e-20,0.0,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,1.0,image_gradient,0.0,2.710505431213761e-20,0.0,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,all,1.0,random_expected,-5.421010862427522e-20,0.0,0.0,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,0.5,image_transform_spread_detail,-0.00031069398930219194,-0.00012710050045198064,-0.125,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,0.5,measurement_residual,-0.0003316213988481054,-0.00012638198705851707,-0.1484375,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,0.5,image_gradient,-0.000196269532617469,-8.932679146635901e-05,-0.078125,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,0.5,random_expected,-0.0005782670317735336,-0.00019949365446161736,-0.19921875,-0.00390625,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,0.75,image_transform_spread_detail,-0.00017640337690795873,-6.054363396650693e-05,-0.046875000000000014,0.0,0.0
0803,quantized_8bit,fbcnn_dpir,textured_quartile,0.75,measurement_residual,-0.000189936986987769,-6.659045059854063e-05,-0.06770833333333333,0.0,0.0
