source_id,true_sigma,noise_std,scenario,variant,iteration,rho,denoiser_sigma,iterate_change_mse,measurement_residual_mse
0801,1.6,0.00784313725490196,blur_noise,rotation_180,3,0.0023834437597543,0.07704620808362961,2.7376037905924022e-05,0.00010775236296467483
0801,1.6,0.00784313725490196,blur_noise,rotation_180,4,0.005944420117884874,0.04878642410039902,1.4646589988842607e-05,8.178048301488161e-05
0801,1.6,0.00784313725490196,blur_noise,rotation_180,5,0.014825660735368729,0.03089204803109169,7.774885489197914e-06,6.899337313370779e-05
0801,1.6,0.00784313725490196,blur_noise,rotation_180,6,0.03697589039802551,0.019561151042580605,4.144443209952442e-06,6.266096170293167e-05
0801,1.6,0.00784313725490196,blur_noise,rotation_180,7,0.09221960604190826,0.012386314570903778,1.847303110480425e-06,5.958720430498943e-05
0801,1.6,0.00784313725490196,blur_noise,rotation_180,8,0.22999997437000275,0.007843137718737125,8.126004900077533e-07,5.791811054223217e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,nominal,1,0.0003831736685242504,0.1921568661928177,0.000393130409065634,0.00023068934387993068
0801,1.6,0.00784313725490196,blur_noise_jpeg,nominal,2,0.0009556531440466642,0.12167562544345856,8.528991020284593e-05,0.00012777345546055585
0801,1.6,0.00784313725490196,blur_noise_jpeg,nominal,3,0.0023834437597543,0.07704620808362961,3.743403431144543e-05,7.431523408740759e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,nominal,4,0.005944420117884874,0.04878642410039902,2.0558571122819558e-05,4.5352579036261886e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,nominal,5,0.014825660735368729,0.03089204803109169,1.2793311725545209e-05,2.9479673685273156e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,nominal,6,0.03697589039802551,0.019561151042580605,7.5044467848783825e-06,2.0446768758120015e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,nominal,7,0.09221960604190826,0.012386314570903778,3.478139888102305e-06,1.5722211173851974e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,nominal,8,0.22999997437000275,0.007843137718737125,1.258464067177556e-06,1.3651745575771201e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,1,0.0003831736685242504,0.1921568661928177,0.0005375852924771607,0.00018092904065269977
0801,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,2,0.0009556531440466642,0.12167562544345856,0.00011785493552451953,9.594833682058379e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,3,0.0023834437597543,0.07704620808362961,6.709278386551887e-05,5.4403124522650614e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,4,0.005944420117884874,0.04878642410039902,3.6286703107180074e-05,3.3744847314665094e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,5,0.014825660735368729,0.03089204803109169,1.5645309758838266e-05,2.46662075369386e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,6,0.03697589039802551,0.019561151042580605,6.214061613718513e-06,2.033134296652861e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,7,0.09221960604190826,0.012386314570903778,2.6406041797599755e-06,1.8123400877811946e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,8,0.22999997437000275,0.007843137718737125,1.1207166608073749e-06,1.7189733625855297e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,1,0.0003831736685242504,0.1921568661928177,0.0002478702226653695,0.00023976329248398542
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,2,0.0009556531440466642,0.12167562544345856,5.916327427257784e-05,0.00013444825890474021
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,3,0.0023834437597543,0.07704620808362961,3.7213256291579455e-05,7.927909609861672e-05
0801,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,4,0.005944420117884874,0.04878642410039902,1.8421089407638647e-05,4.906756294076331e-05
