region,score,coverage,available_patches,retained_patches,rgb_mse,detail_mse,bad_detail_rate_0.025,bad_detail_rate_0.05,bad_detail_rate_0.1,source_id,true_sigma,noise_std,scenario
textured_quartile,image_gradient,0.9,256,231,0.0016550725361253495,0.0007607743430690671,0.30735930735930733,0.05627705627705628,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_gradient,1.0,256,256,0.0018061377217140518,0.0008106958297001433,0.3359375,0.05859375,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,random_expected,0.5,256,128,0.0018061377217140516,0.0008106958297001433,0.3359375,0.05859375,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,random_expected,0.75,256,192,0.0018061377217140516,0.0008106958297001433,0.3359375,0.05859375,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,random_expected,0.9,256,231,0.0018061377217140516,0.0008106958297001433,0.3359375,0.05859375,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,random_expected,1.0,256,256,0.0018061377217140516,0.0008106958297001433,0.3359375,0.05859375,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,oracle_detail_error,0.5,256,128,0.0008769124924236874,0.0002692092766248117,0.0,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,oracle_detail_error,0.75,256,192,0.0011554793858056809,0.0003787520485974588,0.11458333333333333,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,oracle_detail_error,0.9,256,231,0.001439295685342765,0.0005007982558336607,0.26406926406926406,0.0,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,oracle_detail_error,1.0,256,256,0.0018061377217140516,0.0008106958297001433,0.3359375,0.05859375,0.0,0803,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_detail,0.5,1024,512,0.0004174773850903607,0.00023082635832032402,0.037109375,0.0,0.0,0804,1.6,0.00784313725490196,blur_noise
all,operator_spread_detail,0.75,1024,768,0.0008429385268568659,0.00044051416417579327,0.2526041666666667,0.0013020833333333333,0.0,0804,1.6,0.00784313725490196,blur_noise
all,operator_spread_detail,0.9,1024,922,0.0012295224758523495,0.0006411335261573003,0.37635574837310193,0.01843817787418655,0.0,0804,1.6,0.00784313725490196,blur_noise
all,operator_spread_detail,1.0,1024,1024,0.0016508863279263556,0.0008442803568146345,0.4384765625,0.06640625,0.0,0804,1.6,0.00784313725490196,blur_noise
all,image_transform_spread_detail,0.5,1024,512,0.0004743208008212683,0.00025483401703102926,0.072265625,0.0,0.0,0804,1.6,0.00784313725490196,blur_noise
all,image_transform_spread_detail,0.75,1024,768,0.0009020020802838324,0.0004676174079510362,0.2604166666666667,0.0013020833333333333,0.0,0804,1.6,0.00784313725490196,blur_noise
all,image_transform_spread_detail,0.9,1024,922,0.0012532626605007075,0.0006445531132348432,0.37635574837310193,0.015184381778741865,0.0,0804,1.6,0.00784313725490196,blur_noise
all,image_transform_spread_detail,1.0,1024,1024,0.0016508863279263556,0.0008442803568146345,0.4384765625,0.06640625,0.0,0804,1.6,0.00784313725490196,blur_noise
all,operator_spread_rgb,0.5,1024,512,0.00044893615359878445,0.00025299254625623036,0.05859375,0.0,0.0,0804,1.6,0.00784313725490196,blur_noise
all,operator_spread_rgb,0.75,1024,768,0.0008772738922020485,0.00046823979633548986,0.2552083333333333,0.00390625,0.0,0804,1.6,0.00784313725490196,blur_noise
all,operator_spread_rgb,0.9,1024,922,0.001249827621291041,0.0006547735504919687,0.37635574837310193,0.0227765726681128,0.0,0804,1.6,0.00784313725490196,blur_noise
all,operator_spread_rgb,1.0,1024,1024,0.0016508863279263554,0.0008442803568146346,0.4384765625,0.06640625,0.0,0804,1.6,0.00784313725490196,blur_noise
all,measurement_residual,0.5,1024,512,0.0020681732069058817,0.0010588586101947536,0.552734375,0.10546875,0.0,0804,1.6,0.00784313725490196,blur_noise
all,measurement_residual,0.75,1024,768,0.0018460230041966571,0.0009443780508097335,0.4947916666666667,0.08333333333333333,0.0,0804,1.6,0.00784313725490196,blur_noise
all,measurement_residual,0.9,1024,922,0.0017317404947481546,0.0008860419095046072,0.46203904555314534,0.07158351409978309,0.0,0804,1.6,0.00784313725490196,blur_noise
all,measurement_residual,1.0,1024,1024,0.0016508863279263556,0.0008442803568146345,0.4384765625,0.06640625,0.0,0804,1.6,0.00784313725490196,blur_noise
all,image_gradient,0.5,1024,512,0.0005871505298168537,0.00033827986158408666,0.130859375,0.0078125,0.0,0804,1.6,0.00784313725490196,blur_noise
all,image_gradient,0.75,1024,768,0.0010783314543853664,0.0005875252473816355,0.2955729166666667,0.026041666666666668,0.0,0804,1.6,0.00784313725490196,blur_noise
all,image_gradient,0.9,1024,922,0.0013592392106626524,0.0007146339139931484,0.3806941431670282,0.03796095444685466,0.0,0804,1.6,0.00784313725490196,blur_noise
all,image_gradient,1.0,1024,1024,0.0016508863279263556,0.0008442803568146345,0.4384765625,0.06640625,0.0,0804,1.6,0.00784313725490196,blur_noise
all,random_expected,0.5,1024,512,0.0016508863279263554,0.0008442803568146345,0.4384765625,0.06640625,0.0,0804,1.6,0.00784313725490196,blur_noise
all,random_expected,0.75,1024,768,0.0016508863279263554,0.0008442803568146345,0.4384765625,0.06640625,0.0,0804,1.6,0.00784313725490196,blur_noise
all,random_expected,0.9,1024,922,0.0016508863279263554,0.0008442803568146345,0.4384765625,0.06640625,0.0,0804,1.6,0.00784313725490196,blur_noise
all,random_expected,1.0,1024,1024,0.0016508863279263554,0.0008442803568146345,0.4384765625,0.06640625,0.0,0804,1.6,0.00784313725490196,blur_noise
all,oracle_detail_error,0.5,1024,512,0.00039918446511419273,0.0002091732044106547,0.0,0.0,0.0,0804,1.6,0.00784313725490196,blur_noise
all,oracle_detail_error,0.75,1024,768,0.0008268289340155598,0.00041115137635649,0.2513020833333333,0.0,0.0,0804,1.6,0.00784313725490196,blur_noise
all,oracle_detail_error,0.9,1024,922,0.0012131029650483676,0.0006114197310980866,0.37635574837310193,0.0,0.0,0804,1.6,0.00784313725490196,blur_noise
all,oracle_detail_error,1.0,1024,1024,0.0016508863279263556,0.0008442803568146345,0.4384765625,0.06640625,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_detail,0.5,256,128,0.0030185857556941998,0.0015959215383650758,0.96875,0.125,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_detail,0.75,256,192,0.0033551560333634923,0.0017611315677994715,0.9791666666666666,0.15104166666666666,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_detail,0.9,256,231,0.003631395806318031,0.0018687228808940695,0.9826839826839827,0.19480519480519481,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_detail,1.0,256,256,0.0040375671233275215,0.0020478469062293935,0.984375,0.265625,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,image_transform_spread_detail,0.5,256,128,0.00311988022027125,0.001588896975518712,0.96875,0.078125,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,image_transform_spread_detail,0.75,256,192,0.00342383688794432,0.0017491193467659173,0.9791666666666666,0.13541666666666666,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,image_transform_spread_detail,0.9,256,231,0.003720269485207695,0.0019111328126313067,0.9826839826839827,0.21212121212121213,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,image_transform_spread_detail,1.0,256,256,0.0040375671233275215,0.002047846906229394,0.984375,0.265625,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_rgb,0.5,256,128,0.0031302419228835515,0.0016898153625458279,0.96875,0.140625,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_rgb,0.75,256,192,0.0033525210365488623,0.00175407227424066,0.9791666666666666,0.140625,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_rgb,0.9,256,231,0.003706076561381345,0.0019232379863318037,0.9826839826839827,0.21212121212121213,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,operator_spread_rgb,1.0,256,256,0.004037567123327522,0.0020478469062293935,0.984375,0.265625,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,measurement_residual,0.5,256,128,0.004344092747260812,0.0022158844402044905,0.984375,0.359375,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,measurement_residual,0.75,256,192,0.004070594937577876,0.0020637211285107495,0.9791666666666666,0.2916666666666667,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,measurement_residual,0.9,256,231,0.004057182908744545,0.0020586105731392294,0.9826839826839827,0.2813852813852814,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,measurement_residual,1.0,256,256,0.004037567123327522,0.002047846906229394,0.984375,0.265625,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,image_gradient,0.5,256,128,0.003773511073466007,0.002046031383785833,0.9921875,0.21875,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,image_gradient,0.75,256,192,0.003847601975341917,0.0020189609227712862,0.984375,0.22916666666666666,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,image_gradient,0.9,256,231,0.0039414472310927194,0.002025923911981649,0.9826839826839827,0.24242424242424243,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,image_gradient,1.0,256,256,0.004037567123327522,0.002047846906229394,0.984375,0.265625,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,random_expected,0.5,256,128,0.004037567123327522,0.0020478469062293935,0.984375,0.265625,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,random_expected,0.75,256,192,0.004037567123327522,0.0020478469062293935,0.984375,0.265625,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,random_expected,0.9,256,231,0.004037567123327522,0.0020478469062293935,0.984375,0.265625,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,random_expected,1.0,256,256,0.004037567123327522,0.0020478469062293935,0.984375,0.265625,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,oracle_detail_error,0.5,256,128,0.002815278603353494,0.0013393444625525264,0.96875,0.0,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,oracle_detail_error,0.75,256,192,0.003284603331215563,0.0016263305667861348,0.9791666666666666,0.020833333333333332,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,oracle_detail_error,0.9,256,231,0.0036410954221220244,0.0018287911822626385,0.9826839826839827,0.18614718614718614,0.0,0804,1.6,0.00784313725490196,blur_noise
textured_quartile,oracle_detail_error,1.0,256,256,0.004037567123327522,0.0020478469062293935,0.984375,0.265625,0.0,0804,1.6,0.00784313725490196,blur_noise
all,operator_spread_detail,0.5,1024,512,0.000629881516505721,0.00033612510380629396,0.142578125,0.005859375,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_detail,0.75,1024,768,0.0012752061715563124,0.0006707597690655205,0.3580729166666667,0.032552083333333336,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_detail,0.9,1024,922,0.001642583007596912,0.0008718368317030717,0.45770065075921906,0.07266811279826464,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_detail,1.0,1024,1024,0.00207192206913647,0.0011707146860625438,0.5087890625,0.138671875,0.001953125,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,image_transform_spread_detail,0.5,1024,512,0.0006570223429566243,0.0003516623227387819,0.15234375,0.00390625,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,image_transform_spread_detail,0.75,1024,768,0.0013464653240204897,0.0007155157770905867,0.37109375,0.046875,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,image_transform_spread_detail,0.9,1024,922,0.0017304316205332044,0.0009432784969439726,0.4544468546637744,0.09327548806941431,0.0010845986984815619,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,image_transform_spread_detail,1.0,1024,1024,0.0020719220691364703,0.0011707146860625438,0.5087890625,0.138671875,0.001953125,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_rgb,0.5,1024,512,0.0005989383925441107,0.0003241523338769998,0.12109375,0.005859375,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_rgb,0.75,1024,768,0.0012158610067541538,0.0006433033219090853,0.3541666666666667,0.024739583333333332,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_rgb,0.9,1024,922,0.001612310476854946,0.0008662834850075663,0.4566160520607375,0.07049891540130152,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,operator_spread_rgb,1.0,1024,1024,0.00207192206913647,0.0011707146860625436,0.5087890625,0.138671875,0.001953125,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,measurement_residual,0.5,1024,512,0.0008464618539074329,0.0004861956362537795,0.21875,0.029296875,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,measurement_residual,0.75,1024,768,0.0014574171457980359,0.0008328244828002939,0.3854166666666667,0.078125,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,measurement_residual,0.9,1024,922,0.0018046922673681672,0.0010294207972016095,0.46637744034707157,0.10629067245119306,0.0010845986984815619,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,measurement_residual,1.0,1024,1024,0.0020719220691364703,0.0011707146860625438,0.5087890625,0.138671875,0.001953125,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,image_gradient,0.5,1024,512,0.0007146608839950175,0.00041133633849191375,0.171875,0.017578125,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,image_gradient,0.75,1024,768,0.001282145141644429,0.0007224905910960803,0.3658854166666667,0.052083333333333336,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,image_gradient,0.9,1024,922,0.0016289462725566147,0.0009069440316650417,0.455531453362256,0.08134490238611713,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,image_gradient,1.0,1024,1024,0.0020719220691364703,0.0011707146860625438,0.5087890625,0.138671875,0.001953125,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,random_expected,0.5,1024,512,0.0020719220691364703,0.0011707146860625438,0.5087890625,0.138671875,0.001953125,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,random_expected,0.75,1024,768,0.0020719220691364703,0.0011707146860625438,0.5087890625,0.138671875,0.001953125,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,random_expected,0.9,1024,922,0.0020719220691364703,0.0011707146860625438,0.5087890625,0.138671875,0.001953125,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,random_expected,1.0,1024,1024,0.0020719220691364703,0.0011707146860625438,0.5087890625,0.138671875,0.001953125,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,oracle_detail_error,0.5,1024,512,0.0004883739889983997,0.0002478600727736102,0.017578125,0.0,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,oracle_detail_error,0.75,1024,768,0.0010185900073474757,0.0005295326867457063,0.3450520833333333,0.0,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,oracle_detail_error,0.9,1024,922,0.0015123506156164382,0.0008090706362050427,0.4544468546637744,0.04338394793926247,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
all,oracle_detail_error,1.0,1024,1024,0.0020719220691364703,0.0011707146860625438,0.5087890625,0.138671875,0.001953125,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_detail,0.5,256,128,0.0038837369148384997,0.0020711770169802696,0.96875,0.2578125,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_detail,0.75,256,192,0.004123663801881459,0.0021791574411821417,0.9791666666666666,0.3125,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_detail,0.9,256,231,0.004459229654186794,0.0023771033592122227,0.9826839826839827,0.38961038961038963,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_detail,1.0,256,256,0.004869772468863452,0.002699742127278511,0.984375,0.44921875,0.00390625,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_transform_spread_detail,0.5,256,128,0.00394516940604842,0.00210795707387722,0.9765625,0.2734375,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_transform_spread_detail,0.75,256,192,0.004405166462682776,0.0023567994786028094,0.9791666666666666,0.3645833333333333,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_transform_spread_detail,0.9,256,231,0.0046294878821942055,0.0025136749722682217,0.9826839826839827,0.4155844155844156,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_transform_spread_detail,1.0,256,256,0.004869772468863453,0.0026997421272785104,0.984375,0.44921875,0.00390625,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_rgb,0.5,256,128,0.0037418528485148365,0.0020004094542975604,0.96875,0.2421875,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_rgb,0.75,256,192,0.0040708952623424175,0.0021671563490089593,0.9791666666666666,0.3072916666666667,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_rgb,0.9,256,231,0.004465023142502992,0.002382202180171773,0.9826839826839827,0.38961038961038963,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,operator_spread_rgb,1.0,256,256,0.004869772468863452,0.002699742127278511,0.984375,0.44921875,0.00390625,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,measurement_residual,0.5,256,128,0.004657106475640693,0.0026354660911701603,0.984375,0.421875,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,measurement_residual,0.75,256,192,0.004701835010701787,0.0026332001234928766,0.984375,0.4114583333333333,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,measurement_residual,0.9,256,231,0.004735270966673359,0.0026375629914988244,0.9826839826839827,0.42424242424242425,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,measurement_residual,1.0,256,256,0.004869772468863453,0.002699742127278511,0.984375,0.44921875,0.00390625,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_gradient,0.5,256,128,0.004154100002060125,0.0022666058135280545,0.9921875,0.3359375,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_gradient,0.75,256,192,0.004290819351437183,0.0023455700154629325,0.984375,0.3541666666666667,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_gradient,0.9,256,231,0.004638627371873281,0.0025582507108093617,0.9826839826839827,0.4069264069264069,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,image_gradient,1.0,256,256,0.004869772468863452,0.002699742127278511,0.984375,0.44921875,0.00390625,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,random_expected,0.5,256,128,0.004869772468863452,0.002699742127278511,0.984375,0.44921875,0.00390625,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,random_expected,0.75,256,192,0.004869772468863452,0.002699742127278511,0.984375,0.44921875,0.00390625,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,random_expected,0.9,256,231,0.004869772468863452,0.002699742127278511,0.984375,0.44921875,0.00390625,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,random_expected,1.0,256,256,0.004869772468863452,0.002699742127278511,0.984375,0.44921875,0.00390625,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,oracle_detail_error,0.5,256,128,0.003226761316375391,0.0016519674454587158,0.96875,0.0,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,oracle_detail_error,0.75,256,192,0.0038673618279795145,0.002023219872406334,0.9791666666666666,0.265625,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,oracle_detail_error,0.9,256,231,0.004341744905034301,0.002323912585836743,0.9826839826839827,0.38961038961038963,0.0,0804,1.6,0.00784313725490196,blur_noise_jpeg
textured_quartile,oracle_detail_error,1.0,256,256,0.004869772468863452,0.002699742127278511,0.984375,0.44921875,0.00390625,0804,1.6,0.00784313725490196,blur_noise_jpeg
