chain_id,pipeline,region,score,score_key,score_role,coverage,sources,mean_rgb_mse,rgb_mse_bootstrap_ci_low,rgb_mse_bootstrap_ci_high,mean_detail_mse,detail_mse_bootstrap_ci_low,detail_mse_bootstrap_ci_high,mean_bad_detail_rate_0.025,bad_detail_rate_0.025_bootstrap_ci_low,bad_detail_rate_0.025_bootstrap_ci_high,mean_bad_detail_rate_0.05,bad_detail_rate_0.05_bootstrap_ci_low,bad_detail_rate_0.05_bootstrap_ci_high,mean_bad_detail_rate_0.1,bad_detail_rate_0.1_bootstrap_ci_low,bad_detail_rate_0.1_bootstrap_ci_high
q8_b16_n2,dpir_nominal,all,expected_random,dpir_nominal__expected_random,evaluation_only,1.0,40,8.580707922638676e-05,6.35464285950895e-05,0.00011202870067026091,1.107117040149789e-05,7.9833390919608e-06,1.4693097748594858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,image_transform_spread_detail,dpir_nominal__score__image_transform_spread_detail,operational,0.5,40,3.0476184633360576e-05,1.969026885179984e-05,4.474219872746019e-05,4.72143098997821e-06,3.201847133990813e-06,6.818082298468289e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,image_transform_spread_detail,dpir_nominal__score__image_transform_spread_detail,operational,0.75,40,4.757189033789804e-05,3.303887445934889e-05,6.541089955611663e-05,6.6979291958133735e-06,4.694681242822876e-06,9.230587214436727e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,image_transform_spread_detail,dpir_nominal__score__image_transform_spread_detail,operational,0.9,40,6.433380980290839e-05,4.578312497487144e-05,8.620881664610439e-05,8.613333813671296e-06,6.094274657046056e-06,1.1630709968054292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,image_transform_spread_detail,dpir_nominal__score__image_transform_spread_detail,operational,1.0,40,8.580707922638676e-05,6.35464285950895e-05,0.00011202870067026091,1.107117040149789e-05,7.983339091960802e-06,1.4693097748594858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,operator_spread_detail,dpir_nominal__score__operator_spread_detail,operational,0.5,40,2.9628228096728993e-05,1.9054585236568914e-05,4.3647592644925455e-05,4.532918240316935e-06,3.0633378970647808e-06,6.579235670413218e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,operator_spread_detail,dpir_nominal__score__operator_spread_detail,operational,0.75,40,4.565692797643759e-05,3.145973921348968e-05,6.312605337187482e-05,6.401916397520197e-06,4.445505756201474e-06,8.909686275410693e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,operator_spread_detail,dpir_nominal__score__operator_spread_detail,operational,0.9,40,6.273485586783918e-05,4.441155140582197e-05,8.439158304556122e-05,8.465280061305621e-06,5.939427433504376e-06,1.1474774280409538e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,operator_spread_detail,dpir_nominal__score__operator_spread_detail,operational,1.0,40,8.580707922638676e-05,6.35464285950895e-05,0.00011202870067026091,1.107117040149789e-05,7.983339091960802e-06,1.469309774859486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,operator_spread_rgb,dpir_nominal__score__operator_spread_rgb,operational,0.5,40,2.886861516018008e-05,1.8691195623154968e-05,4.227279705444339e-05,4.636796139294865e-06,3.1309034961137247e-06,6.701802822024539e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,operator_spread_rgb,dpir_nominal__score__operator_spread_rgb,operational,0.75,40,4.484147028397327e-05,3.092282662825758e-05,6.208981420002968e-05,6.631785922690388e-06,4.618804766744535e-06,9.165835492165445e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,operator_spread_rgb,dpir_nominal__score__operator_spread_rgb,operational,0.9,40,6.165574724462576e-05,4.3649196874929575e-05,8.28927169506193e-05,8.571640574452971e-06,6.0452403002026495e-06,1.1579964024976922e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,operator_spread_rgb,dpir_nominal__score__operator_spread_rgb,operational,1.0,40,8.580707922638676e-05,6.35464285950895e-05,0.00011202870067026091,1.1071170401497889e-05,7.9833390919608e-06,1.4693097748594858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,oracle_detail_error,dpir_nominal__oracle_detail_error,evaluation_only,0.5,40,2.9130317071168072e-05,1.881367145385947e-05,4.2595295908992135e-05,4.214700094526884e-06,2.84282136660112e-06,6.130334096009249e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,oracle_detail_error,dpir_nominal__oracle_detail_error,evaluation_only,0.75,40,4.557557396258244e-05,3.146820606410461e-05,6.283695231538427e-05,6.116758393220222e-06,4.243524380650837e-06,8.532733437608448e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,oracle_detail_error,dpir_nominal__oracle_detail_error,evaluation_only,0.9,40,6.271392396843924e-05,4.444946877289021e-05,8.413459086638969e-05,8.160213799997449e-06,5.745845517266686e-06,1.1086451481816185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,oracle_detail_error,dpir_nominal__oracle_detail_error,evaluation_only,1.0,40,8.580707922638676e-05,6.35464285950895e-05,0.00011202870067026091,1.107117040149789e-05,7.983339091960802e-06,1.469309774859486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,original_measurement_residual,dpir_nominal__score__original_measurement_residual,operational,0.5,40,0.00010603497859147091,7.70991589086067e-05,0.00014010623864113293,1.3500903157143807e-05,9.551351259317721e-06,1.814209375121872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,original_measurement_residual,dpir_nominal__score__original_measurement_residual,operational,0.75,40,9.62106241368849e-05,7.041869811791743e-05,0.00012631142567080537,1.2320731419265382e-05,8.798651387159067e-06,1.6514662847522453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,original_measurement_residual,dpir_nominal__score__original_measurement_residual,operational,0.9,40,9.003566309117503e-05,6.635806908309424e-05,0.00011790145616419094,1.1574718606108217e-05,8.324970453320927e-06,1.5411944337852685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,original_measurement_residual,dpir_nominal__score__original_measurement_residual,operational,1.0,40,8.580707922638676e-05,6.354642859508949e-05,0.00011202870067026091,1.107117040149789e-05,7.9833390919608e-06,1.4693097748594858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,reconstruction_gradient,dpir_nominal__score__reconstruction_gradient,operational,0.5,40,3.2568086965804076e-05,2.129340767262461e-05,4.7431851272580605e-05,5.2759942008846794e-06,3.5320189665411145e-06,7.654057037622324e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,reconstruction_gradient,dpir_nominal__score__reconstruction_gradient,operational,0.75,40,4.980376232616849e-05,3.458601411175283e-05,6.828113905550399e-05,7.556595863162556e-06,5.268607235538177e-06,1.039426896616453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,reconstruction_gradient,dpir_nominal__score__reconstruction_gradient,operational,0.9,40,6.638884665653794e-05,4.689982761539397e-05,8.915103326291658e-05,9.330687721334623e-06,6.5103689215588475e-06,1.2669834370872419e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,all,reconstruction_gradient,dpir_nominal__score__reconstruction_gradient,operational,1.0,40,8.580707922638676e-05,6.354642859508949e-05,0.00011202870067026091,1.1071170401497889e-05,7.9833390919608e-06,1.469309774859486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8_b16_n2,dpir_nominal,textured_quartile,expected_random,dpir_nominal__expected_random,evaluation_only,0.5,40,0.00020194665139139576,0.00014904158128120756,0.0002643239545299119,2.3224260394053826e-05,1.643540457788827e-05,3.114674319929714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
